Beds,Bath,Sqft,Lot_Size,Type,Price,Address
2,1,626465,,Single,235000 CAD,1309 Park CR 
4,2,767904,.162,Single,224900 CAD,48 ST 4705
4,2,1360,0.18,Residential,270000 CAD,5004 52 Avenue 
3,2,856,.109,Single,287000 CAD,27 Osler Crescent 
4,2,1086,>0.2,Single,289900 CAD,113 Meadow Drive 
6,3,1111,.118,Single,244900 CAD,9326 74 Avenue 
4,2,886,0.08,Single,289900 CAD,3132 Bradwell Street 
4,2,1048,0.11,Residential,210000 CAD,3 Greenham Drive 
4,2,1995,0.71,Single,299000 CAD,9002 Rge Rd 90 37
4,2,1289,.131,Single,287500 CAD,561 8 Street NE 
4,2,1463904,4.08,Single,269500 CAD,641 HI 13041
3,1,92155,0.17,Single,210000 CAD,508 Third Street S 
6,2,1030,0.14,Residential,249000 CAD,3334 44A Avenue 
4,2,1005358,,Single,209900 CAD,46 ST 5317
4,1,1132,.234,Single,227900 CAD,4905 56 Ave 
4,2,1240,.254,Single,200000 CAD,11512 103 Avenue 
5,3,1172,.139,Single,249900 CAD,8034 PATTERSON Drive 
2,1,1286,0.17,Residential,239900 CAD,489 7 Street SE 
3,2,839592,8.06,Single,295000 CAD,61101 SH 831
4,2,931,0.13,Residential,290000 CAD,17 Pheasant Road N 
4,2,757786,.127,Single,265000 CAD,11829 62 ST NW 
3,2,883,>0.1,Residential,295500 CAD,3 Durand Crescent 
3,2,1470,.106,Single,297900 CAD,9346 131 Avenue 
4,3,1130,>0.1,Residential,289900 CAD,88 Hinshaw Drive 
4,2,990,.126,Single,299900 CAD,6318 93 Street 
5,3,1259926,,Single,289900 CAD,4105-43 Street 
3,2,1254975,6.65,Single,264000 CAD,15331 TWP RD 510 
4,2,92678,0.13,Single,298000 CAD,7332 77 ST NW NW 
2,3,1097928,0.05,Single,278998 CAD,19629 28 AV NW 
4,2,1823,0.21,Residential,279000 CAD,5218 53 Street 
4,2,1005,.224,Single,279900 CAD,301 Leonard Street 
2,1,1236,.122,Single,225000 CAD,4902 Riverside Drive 
3,1,900,2.19,Residential,259900 CAD,433028 Range Road 31 38
2,1,1136,.165,Single,250000 CAD,5104 50 Street 
5,3,137241,.009,Single,247500 CAD,51 ST 4831
3,2,746,0.14,Residential,259900 CAD,3911 47 street Street 
4,2,1120,0.14,Residential,285000 CAD,5728 55 Street 
4,2,2455914,0.43,Single,300000 CAD,49 ST 5427
2,2,157999,>8.8,Single,298000 CAD,40050 Township Road 804 Road 
3,3,1173276,,Single,289900 CAD,28 ALLARD WY 
4,2,1121609,,Single,269999 CAD,97 ST 9807
5,2,960,.144,Single,239900 CAD,4308 50 Avenue 50th Avenue 
2,1,1426,.185,Single,249000 CAD,10110 105 Avenue 
5,4,1131,.164,Single,214900 CAD,301 3 AvenueCrescent 
3,2,800,0.14,Residential,245000 CAD,3909 46 Street 
2,1,894,.137,Single,269900 CAD,1618 Alberta Street 
4,2,793307,,Single,279000 CAD,12143 80 Street NW NW 
4,3,1202,.126,Single,284900 CAD,10019 93 Avenue 
3,2,2009962,.499,Single,252000 CAD,60201 Rng Rd 122 110
5,3,1731,.241,Single,259000 CAD,625 9TH AVENUE 
3,1,119495,.241,Single,239900 CAD,5128 5 Ave 
4,2,1002,.145,Single,244900 CAD,9602 85 Avenue 
4,2,839054,.093,Single,224900 CAD,24 FOXBOROUGH GD 
4,3,1071,>0.1,Residential,294900 CAD,6133 54 Street 
2,2,960041,0.33,Single,232900 CAD,157 Birchwood Country Condo 
5,3,12225,.253,Single,220000 CAD,11409 107 Avenue 
4,1,69417,.095,Single,269900 CAD,11919 129 AV NW 
4,2,1158,>2.4,Single,249900 CAD,49 Highway 5126
5,2,1010,.143,Single,235000 CAD,202 1 Avenue E 
5,3,879957,.009,Single,227500 CAD,51 ST 5001
6,3,1648184,,Single,250000 CAD,#Unit& B 5226 47 ST A
3,2,1771324,ng>4,Single,280000 CAD,60129 Range Road 12 
2,2,1312,>2.3,Residential,229900 CAD,264003 TWP RD 424 
3,2,1033344,g>10,Single,295000 CAD,53402 rr143 
4,2,1240,.148,Single,254900 CAD,11105 114 Str. 
1,1,1072,0.44,Single,299000 CAD,11 Tugate Drive 
2,1,1886499,>0.6,Single,249900 CAD,59526 Hwy 657 135
2,1,1216,1.51,Single,229900 CAD,540 Township  Road 12531
4,3,1228,.179,Single,229900 CAD,11836 104 Avenue 
5,2,1196,0.42,Residential,209000 CAD,710 4 Avenue 
4,3,1358,0.15,Residential,295777 CAD,4601 47 Avenue 
4,2,875,.091,Single,279900 CAD,10354 Kateri Drive 
3,2,820217,.033,Single,219000 CAD,420071 Range Road 82 
2,2,809991,,Single,299999 CAD,12836 73 ST NW NW 
3,2,1264985,9.71,Single,293000 CAD,48303 RR 163 
1,1,987,.149,Single,224900 CAD,10017 Fraser Avenue 
3,2,1006,0.13,Residential,235000 CAD,26 Fairway Avenue 
3,2,1019,.186,Single,270000 CAD,118 Chetamon Drive 
3,3,1309,.156,Single,259900 CAD,5701 34 Street 
3,2,118996,.115,Single,279900 CAD,50 MALIGNE DR 
3,2,1392969,2.88,Single,269900 CAD,45018 Hwy 659 
2,1,80547,,Single,225000 CAD,50 ST 5111
3,3,1340,0.14,Residential,241900 CAD,4729 49A Avenue 
4,2,106456,,Single,239000 CAD,27 Bella Coola DR 
5,2,960,0.22,Residential,259900 CAD,3918 56 Avenue 
4,3,1194,.152,Single,229990 CAD,50 st 4722
4,3,1117,0.14,Residential,295000 CAD,37 Sunrise Crescent 
2,2,1219,.075,Single,234900 CAD,126 Lynx Cove North 
3,2,1204492,0.24,Single,224900 CAD,101 ST 9914
3,1,860044,.102,Single,280100 CAD,14431 Stony Plain RD NW 
3,1,1100,4.99,Single,215000 CAD,hwy520 520
4,2,1128,0.21,Residential,225000 CAD,5703 48 Avenue 
4,2,1091,0.04,Residential,268000 CAD,1612 4 Avenue SW 
5,2,1049059,.167,Single,264900 CAD,104 ST 10652
4,3,1065,0.15,Residential,214900 CAD,3 Elm Street W 
3,2,100661,0.14,Residential,242500 CAD,990 Schofield Street 
4,3,1118,.091,Single,258000 CAD,133 Red Crow Boulevard W 
4,3,1127,0.14,Residential,272900 CAD,5008 44 Street 
5,3,1041,0.16,Single,293900 CAD,2505 11 Avenue 
3,2,1117,.231,Single,249900 CAD,602  7  Avenue 
4,2,1003958,.149,Single,289900 CAD,44 AV 4518
4,2,999,0.17,Residential,200000 CAD,4712 56 Street 
3,2,844,.126,Single,279900 CAD,11705 95 Street 
2,1,92045,.146,Single,269900 CAD,7212 21A Street SE 
5,3,1357879,,Single,289900 CAD,51 ST 4507
3,1,1248,.191,Single,299900 CAD,9660 113 Avenue 
3,2,902777,.084,Single,299999 CAD,5807 188 ST NW 
3,2,980,0.13,Residential,249900 CAD,612 9 Avenue S 
4,2,1000,.165,Single,265000 CAD,4861 Airport Drive 
4,2,985121,.138,Single,215000 CAD,55 AV 4315
3,1,115555,.162,Single,257500 CAD,317 6 Avenue NW 
5,1,979955,g>10,Single,279000 CAD,64002 Rge Rd 473
3,1,1465,7.89,Residential,300000 CAD,39112 Range Road 130 
3,2,1216332,0.18,Single,225000 CAD,68 Birchwood Country Condos 
5,3,1125,.133,Single,279000 CAD,212 53rd Avenue 
4,2,896,0.14,Residential,249000 CAD,5001 43 Avenue Close 
5,3,1449696,0.25,Single,299900 CAD,102 AV 9824
3,2,1009,.084,Single,279900 CAD,48 Chilcotin Road W 
4,2,1078,.167,Single,229900 CAD,4912 58 Avenue 
5,3,1456046,,Single,244900 CAD,44 AV 4506
5,2,1060,.131,Single,229800 CAD,4812 55 Street 
4,2,1076,.161,Single,268000 CAD,805 7 Avenue 
4,3,1440,0.15,Single,299900 CAD,344 16 Street 
5,3,1121,.161,Single,295000 CAD,422 9th Street 
3,3,1355,.193,Single,279900 CAD,11413 110  AvenueCrescent 
3,1,1136,0.16,Residential,257500 CAD,4 Maple Bay 
4,2,1211,.078,Single,269900 CAD,54 Duncan Crescent 
4,2,1456,.222,Single,289000 CAD,11137 92 Street 
3,2,1014,0.16,Residential,249900 CAD,61 Sherwood Crescent 
4,2,1034,.118,Single,285900 CAD,13009 93 Street 
3,2,1435,.172,Single,275000 CAD,306 John Street 
4,2,1008049,1.19,Single,224900 CAD,Country Crescent Rd 302 
5,3,1232,.161,Single,210000 CAD,10613 113 Street 
4,2,1049,.096,Single,295000 CAD,51 Erin Park Close SE 
3,2,1271982,,Single,209900 CAD,52 ST 4905
2,2,1015,>0.1,Residential,292000 CAD,34 Staffordville Crescent N 
3,1,1077476,,Single,229900 CAD,53 AV 4811
4,2,1040,0.35,Residential,289900 CAD,4202 74 Street 
4,2,1058,.187,Single,267000 CAD,127 Bliss Avenue 
2,1,856707,.295,Single,239900 CAD,305B Poplar Street SKELETON LAKE 
3,1,1375209,,Single,249900 CAD,50 ST 5205
4,2,941,.138,Single,229000 CAD,210 3 Street S 
5,3,1129,0.35,Residential,289900 CAD,417 Arena Avenue 
5,3,1219,.122,Single,269500 CAD,24 Steward Drive 
3,1,1847,2.49,Single,219900 CAD,263001 Otter Creek Road 
4,2,106499,,Single,259000 CAD,47 AV 4912
5,2,1178443,,Single,279900 CAD,104 ST 9513
5,2,1092,0.15,Residential,209000 CAD,803 1 Street N 
3,1,1040,0.21,Residential,235000 CAD,4507 Broadway Avenue 
5,2,1037,0.21,Residential,249900 CAD,4904 50 Avenue 
2,2,1068004,0.24,Single,229900 CAD,32 ST 4814
4,2,864,.143,Single,229000 CAD,5307 51 Street 
4,2,1440869,,Single,274900 CAD,6304 129 AV NW 
3,2,1394,0.14,Residential,269900 CAD,5106 56 Avenue 
3,2,1146,.192,Single,229900 CAD,504 7  Avenue 
3,3,1061976,.144,Single,275000 CAD,5 BROOKSIDE AV 
3,2,1022,0.16,Residential,294900 CAD,184 Westgate Crescent 
4,3,1248086,,Single,228800 CAD,54 AV 4404
3,2,793,0.14,Residential,234900 CAD,4734 49 Avenue 
6,4,1206,0.14,Residential,219900 CAD,433 6 Avenue 
2,1,946586,.121,Single,260000 CAD,11215 123 ST NW 
3,2,1133987,.165,Single,259900 CAD,43 ST 4307
3,3,1118,.193,Single,244900 CAD,11013 Swann Drive 
5,2,1063,0.14,Residential,285000 CAD,17 Otterbury Avenue 
4,2,1540005,0.26,Single,249900 CAD,431 Swedberg ST 
5,3,1339042,.146,Single,279900 CAD,51 ST 4828
5,2,1374,0.23,Residential,258500 CAD,180 E 400 N 
5,2,1658,0.26,Residential,215000 CAD,4608 51 Street 
2,2,105046,0.11,Single,259900 CAD,64 Pinnacle Lane 
3,2,965961,,Single,229000 CAD,55 ST 4119
1,1,717,1.36,Residential,269900 CAD,35106 Range road 24 1
4,1,1209443,,Single,269000 CAD,4732 49A ST 
4,3,1260,.131,Single,289000 CAD,1705 2A Avenue N 
4,3,1092,.158,Single,285000 CAD,1101 30 Street 
3,2,905,0.08,Residential,289900 CAD,46 Heritage Lane W 
3,2,1202985,.067,Single,300000 CAD,6 VAUGHN AV 
3,2,1007941,,Single,209900 CAD,57 AV 5006
3,1,1080,.165,Single,215000 CAD,11205 Leonard St 
2,2,739487,.096,Single,214500 CAD,12017 53 ST NW 
4,2,1008,.123,Single,249900 CAD,11 Laval Place W 
4,3,1384,.163,Single,245000 CAD,10517 104 Street 
7,3,1505884,.149,Single,269000 CAD,12833 67 ST NW 
4,2,1159,0.13,Residential,266397 CAD,5221 47 Street Close 
3,3,1238,8.61,Residential,275000 CAD,37229 Highway 36 
3,2,126961,0.16,Residential,249900 CAD,729 19 Street S 
4,2,1429029,.091,Single,228800 CAD,11310 93 ST NW 
3,2,1216,.069,Single,219900 CAD,5314 Birch Road 
3,3,1151963,1.76,Single,225000 CAD,9002 HWY 16 Lobstick Resort 1
3,2,964,0.12,Residential,250000 CAD,6A Ave N Avenue N 1501
4,1,119911,,Single,249900 CAD,6 LANGLEY DR 
4,2,956,0.14,Residential,209000 CAD,5307 51 Street 
3,3,1233,.161,Single,259800 CAD,9502 78 Avenue 
5,3,1574,.189,Single,285000 CAD,206 Royalties Crescent 
1,1,1034,.207,Single,275000 CAD,210 Hamilton Avenue 
5,2,1009,.253,Single,224900 CAD,1329 2ND AVENUE 
3,2,1738,.133,Single,249900 CAD,429 Boake Avenue 
4,2,2100,5.19,Single,299000 CAD,520 Highway 254011
3,2,885877,.091,Single,259500 CAD,11537 93 ST NW 
3,2,783942,,Single,224900 CAD,12677 72 ST NW 
5,2,1127,.095,Single,294900 CAD,7121 114A Street 
3,2,1257,.241,Single,239000 CAD,1026 4 Avenue 
4,3,1166,.117,Single,282900 CAD,116 McNab Park Street 
5,2,1040,0.31,Single,279900 CAD,300 3 Street N 
2,1,1515141,>0.5,Single,259000 CAD,87 231054-twp rd 623.8 6238
3,1,1225697,0.39,Single,294900 CAD,80 PROSPECT DR 
4,2,923551,.091,Single,250000 CAD,11412 82 ST NW 
1,1,1092977,.148,Single,299000 CAD,1 MADISON AV 
5,3,1802,0.25,Residential,272000 CAD,5527 49A Avenue 
3,2,1474668,9.98,Single,234900 CAD,61518 Rg Rd 461
5,3,1254,0.19,Residential,289900 CAD,5726 53 Street Close 
2,1,1241,0.32,Residential,250000 CAD,4809 50 Avenue 
4,3,1360,0.21,Residential,299000 CAD,5021 58 Street 
5,2,1202,0.16,Residential,235000 CAD,821 9 Street 
3,2,997823,0.26,Single,265000 CAD,1615 Marine Cr. 
3,2,1248,0.16,Single,212000 CAD,11504-107 Avenue Close 
3,2,1622565,ng>1,Single,234900 CAD,5124 Twp Rd 554 70
1,2,924,0.12,Residential,285000 CAD,279 River Drive 
4,3,1188238,.138,Single,289900 CAD,11208 30 ST NW 
1,1,748098,25.4,Single,215000 CAD,432A 11168 Township RD 
3,2,957,.118,Single,299500 CAD,105 Rispler Way 
3,1,1260,7.82,Residential,269500 CAD,83042 Township Road 430 
4,1,988566,,Single,225000 CAD,55 ST 4107
3,2,1028,.151,Single,290000 CAD,900 11 Avenue SE 
4,3,1184,0.14,Residential,275000 CAD,5206 47 Avenue 
4,2,1220,.161,Single,284900 CAD,4725 5 AVE 
4,2,1277687,.336,Single,259900 CAD,50 ST 4814
3,3,1600,.229,Single,249900 CAD,4429 54 Avenue 
4,3,1050,.141,Single,245000 CAD,5528 48 Street 
3,1,1196,.201,Single,215000 CAD,516 4 Avenue 
3,2,94002,.023,Single,209000 CAD,105 AV 10916
2,2,1091,>0.1,Residential,279000 CAD,6965 18 Avenue 
3,2,1019997,.495,Single,279900 CAD,59536 Rnd Rd 132A 45
3,2,1467,0.21,Residential,290000 CAD,14 Bruns Bay 
4,2,808,0.12,Single,274900 CAD,7905 Westpointe Drive 
2,1,789647,0.52,Single,294900 CAD,59201 Range Road 95 602
3,3,1219454,,Single,279900 CAD,106 A AV 10620
3,2,614624,.093,Single,221900 CAD,10107 72 ST NW 
3,3,2848,,Residential,225000 CAD,4927 55 Avenue 
3,2,1131,.166,Single,239900 CAD,10204 98 Avenue 
4,3,1568207,,Single,224900 CAD,9539 110 AV NW 
3,2,1012,.165,Single,259900 CAD,9411 108 Avenue 
5,3,1167,0.15,Residential,295900 CAD,31 Glendale Boulevard 
3,1,1031,.133,Single,219000 CAD,4411 56 Street 
3,1,9793,.138,Single,244900 CAD,5826 41 StreetCrescent 
5,3,11521,0.14,Single,262500 CAD,4425 52 Avenue 
4,2,124531,0.15,Residential,255000 CAD,5507 51 Avenue 
2,1,1013969,,Single,218000 CAD,53 AV 5131
4,2,1040,0.18,Residential,294999 CAD,1400 Lucina Street 
3,2,792015,0.86,Single,299700 CAD,60239 RR 164 
4,2,1395,0.28,Residential,244900 CAD,5202 52 Avenue 
3,1,3100032,7.03,Single,255000 CAD,50 ST 4712
4,4,2078,.139,Single,293900 CAD,525 53 Avenue W 
3,2,995,4.87,Residential,290000 CAD,78501 Range Road 213 
3,3,1745,0.16,Residential,300000 CAD,401 4 Street NE 
4,2,99384,.147,Single,299900 CAD,13707 135 AV NW 
4,4,1543,0.14,Residential,300000 CAD,4630 53 Avenue 
4,2,1044108,,Single,282500 CAD,98 AV 9409
3,2,1216009,.139,Single,249900 CAD,26 GRAYWOOD CV 
4,2,1068865,.158,Single,274900 CAD,13411 91 ST NW 
4,2,961,0.17,Residential,269900 CAD,11205 104 Street 
4,2,1029,.114,Single,299500 CAD,1314 55 Avenue 
4,2,1128928,,Single,274900 CAD,54 ST 5509
3,2,768,.138,Single,242000 CAD,1014 12 Street S 
4,2,1168,.219,Single,279500 CAD,813 7A Street 
3,2,1326125,>0.1,Single,239000 CAD,44 ST 4707
2,1,106133,5.68,Single,259900 CAD,19312 HWY 28 
3,1,1110,2.42,Single,229900 CAD,69548 Range Road 65 4
4,3,125293,,Single,269900 CAD,212 West Liberty CR 
3,2,973,>0.1,Residential,299900 CAD,70 Joice Close NW 
4,2,105932,0.18,Residential,224900 CAD,546 4 St W 
2,1,1001052,,Single,259900 CAD,51 AV 5121
3,1,1296,2.29,Single,210000 CAD,900 Main Street  SW 
3,2,878,0.13,Residential,295000 CAD,5858 66 Avenue 
2,2,947,0.14,Residential,234900 CAD,4742 48 Avenue 
2,1,805685,,Single,238800 CAD,11920 65 ST NW 
4,2,85886,.156,Single,249900 CAD,12803 126 ST NW 
4,2,2008,0.02,Residential,299900 CAD,5125 53 Street 
3,2,721188,.105,Single,239900 CAD,12419 127 ST NW 
4,2,895027,.094,Single,284900 CAD,12720 95A ST NW NW 
4,2,1131404,,Single,279900 CAD,98 AV 9805
3,2,906114,,Single,215000 CAD,55 AV 5140
5,3,1200,.165,Single,275000 CAD,43 St 4815
4,2,1282,.227,Single,224900 CAD,4516 48 Avenue 
3,2,1194804,.105,Single,275000 CAD,11951 91 ST NW 
4,2,1075,0.19,Residential,233000 CAD,5307 59 Avenue 
4,2,1889,0.22,Residential,215000 CAD,401 Haultain Avenue 
4,2,1316007,.289,Single,289000 CAD,5201 Ravine DR 
4,2,1108,.165,Single,289900 CAD,4621 49 Street 
5,2,1214,.143,Single,229900 CAD,213 3 Street W 
2,1,100751,,Single,299900 CAD,1671 Cardinal DR 
4,3,1379945,.006,Single,229000 CAD,43 ST 5101
3,2,1141,.126,Single,269900 CAD,6614 93 Street 
4,3,1304,.224,Single,270000 CAD,5506 47 Street 
4,3,2120508,.184,Single,210000 CAD,50 ST 4924
4,3,124987,.173,Single,285000 CAD,10920 114 Street 
4,2,948,.096,Single,214900 CAD,9634 76 Avenue 
5,2,1529995,0.72,Single,259000 CAD,1108 Twp Rd 631 
5,2,2781,3.01,Residential,249999 CAD,433020 Range Road 31 30
5,2,1143998,,Single,224900 CAD,44 AV 4714
4,2,107794,0.24,Residential,279000 CAD,4511 54 Avenue 
4,2,1068865,.167,Single,254900 CAD,53 AV 5911
4,2,960041,,Single,265000 CAD,6 ST 1721
4,2,1040,0.16,Residential,254900 CAD,5012 62 Avenue 
4,2,1040,0.15,Residential,274900 CAD,3 Oxbow Street 
2,2,1835,.138,Single,233000 CAD,202 2 Street NW 
4,1,9881,0.16,Residential,277900 CAD,4925 49 Avenue 
5,2,1038,0.14,Residential,228000 CAD,5745 West Park Crescent 
5,3,1295,.129,Single,259000 CAD,132 Alder Place 
4,1,959934,,Single,217700 CAD,44 AV 4721
3,2,1590,3.06,Residential,255000 CAD,15270 Township Road 430 
5,3,1572,0.23,Residential,209900 CAD,"2023 22 Avenue A, B & C"
5,2,784696,,Single,234900 CAD,11544 88 Street NW 
3,2,1092,.164,Single,247000 CAD,50 Alberta Crescent 
4,3,1050,0.17,Residential,239900 CAD,5116 54 Avenue 
4,3,1604,0.11,Residential,279900 CAD,21 Maple Bay 
3,2,999,0.15,Residential,244900 CAD,4734 53 Street 
3,2,1004,.196,Single,219900 CAD,410 Brainard Street 
5,2,960,0.14,Residential,289900 CAD,119 52 Avenue 
4,2,1027962,,Single,214900 CAD,38 AV 5205
4,3,1071,.134,Single,299900 CAD,604 10 Street 
3,2,1015,.161,Single,219900 CAD,737 9 Avenue 
3,2,802994,.093,Single,299000 CAD,11525 68 ST NW 
3,2,1340,0.52,Residential,204900 CAD,41046 Township Road 420 
3,3,1114,0.99,Single,239900 CAD,22004 Township Road 821 
1,2,2820168,,Single,279900 CAD,4935 50 STREET 
2,1,137177,.152,Single,234900 CAD,242 Sexauer Street 
3,2,894273,,Single,249990 CAD,11532 90 ST NW 
3,2,115173,.019,Single,225000 CAD,54 St 4815
3,3,1240,.027,Single,274900 CAD,9311 99 Street 
3,1,986,.147,Single,249900 CAD,922 51 STREET 
2,2,939912,,Single,224900 CAD,4807 52 Street 
3,3,1300,.107,Single,284900 CAD,7709 westpointe drive 
3,2,1073278,.156,Single,299900 CAD,7516 135A AV NW 
4,2,1040,0.12,Residential,267000 CAD,6221 44 B Avenue 
5,2,1454,0.18,Residential,238500 CAD,4717 52 Street 
5,2,1167894,,Single,234900 CAD,56 AV 4809
3,3,1760,0.17,Residential,285000 CAD,4730 54 Avenue 
4,2,1040,0.16,Residential,239900 CAD,1810 22 Avenue 
4,2,1143,0.19,Residential,249900 CAD,5614 53 Street 
3,2,1168,0.11,Residential,259900 CAD,4601 54 Street 
5,2,960,.138,Single,264000 CAD,4510 54 Ave 
3,2,1209,.191,Single,285900 CAD,10505 105 Street 
1,1,985,.203,Single,239900 CAD,349 Eagle Lake Close 
3,2,966715,.072,Single,284900 CAD,4128 37 ST NW 
4,2,1250992,3.98,Single,234900 CAD,61505 range road 220 
2,1,1144,2.83,Residential,292000 CAD,48543 Highway 834 
4,3,993,0.09,Residential,269900 CAD,4705 Brentwood Drive 
4,2,1832,4.94,Single,299900 CAD,54125 Range Rd 134 
4,2,923,.122,Single,259900 CAD,2215 11a Avenue N 
2,1,851,0.14,Residential,250000 CAD,5208 47 Street 
5,2,1040,.147,Single,245000 CAD,9602 83 Avenue 
1,1,739,0.23,Residential,289900 CAD,3512 43 Avenue 
2,2,1296,.551,Single,210000 CAD,221 2 Avenue 
4,2,1030007,,Single,273900 CAD,48 ST 4808
3,2,1018,.085,Single,254900 CAD,5024 43 Street 
2,1,1211,.519,Single,269900 CAD,1701 26 Avenue W 
1,1,1085,>0.2,Residential,209900 CAD,4920 54 Avenue 
2,2,1300076,,Single,218900 CAD,46 ST 3917
3,1,1121286,,Single,239900 CAD,220 Porter AV 
5,3,1654,0.14,Residential,212000 CAD,4819 54 Street 
2,2,1248624,0.23,Single,229900 CAD,46302 twp rd 611 35
3,3,1182,>0.1,Residential,234000 CAD,4951 55 Street 
5,3,1250777,,Single,265000 CAD,45 AV 4333
3,2,960,.015,Single,234900 CAD,5510 51 Street 
3,1,115014,0.22,Residential,277500 CAD,308 9th Avenue 
4,2,104576,,Single,265000 CAD,4512 45 AvenueClose W 
3,2,856,.069,Single,229900 CAD,13006 93  Street 
3,2,984,.153,Single,245900 CAD,1482 5 Avenue NE 
4,2,1040,.138,Single,249900 CAD,4720 53 Avenue 
4,3,1066,.088,Single,275000 CAD,9624 126 Avenue 
4,2,866502,.138,Single,290000 CAD,4425 114 AV NW 
3,1,104551,0.16,Residential,207900 CAD,5206 Highway Avenue 
3,2,960,.164,Single,277000 CAD,36 MicMac  Court W 
1,1,1198,.287,Single,224900 CAD,104 1 Street W 
6,3,1808352,.088,Single,275000 CAD,11217 87 ST NW NW 
4,3,1911148,,Single,289500 CAD,53 AV 4613
4,2,1150,.183,Single,220000 CAD,10830 99 Ave 
4,2,1476,0.14,Residential,249500 CAD,915 Crestview Crescent 
3,1,1013,.157,Single,299000 CAD,10853 Stern Crescent 
5,3,1325,.186,Single,284000 CAD,11608 107 Ave. Close 
1,3,671,0.09,Residential,214000 CAD,9709 94 Avenue 
3,1,1070,0.14,Residential,275000 CAD,5638 56 Street 
2,2,741209,.081,Single,249000 CAD,18011 99 AV NW 
4,3,1524,0.19,Residential,239000 CAD,5507 52 Street 
4,2,1100,,Single,295000 CAD,11422 Norris Crescent 
5,2,1857,0.19,Residential,299900 CAD,5121 58 Street 
4,1,1039,0.15,Residential,269000 CAD,30 McKee Close 
5,3,1615999,,Single,259900 CAD,108 AV 10723
3,2,938,0.14,Residential,279900 CAD,329 7 Street SW 
2,3,1018274,,Single,294998 CAD,1244 Aster BV NW 
3,1,884,0.13,Single,225000 CAD,311 18 Street N 
4,2,759,0.19,Residential,225000 CAD,6103 54 Street 
5,3,1104,.207,Single,239900 CAD,10909 SWANN DRIVE 
3,3,1675,.217,Single,259900 CAD,10316 106 Avenue 
3,2,862304,.136,Single,279900 CAD,11620 84 ST NW 
4,3,1177,.202,Single,298000 CAD,5415 47 Street 
4,3,1076,0.29,Residential,299999 CAD,71 Norris Close 
3,2,1008,.226,Single,244900 CAD,918 4th Avenue 
5,3,1312132,,Single,290000 CAD,10 SYLVAN ST 
4,2,1172,.209,Single,299000 CAD,125 8 AvenueClose 
4,2,961,.138,Single,269000 CAD,11432 97 Street 
3,2,1375,.072,Single,299900 CAD,1721 76 Street 
3,2,1728,>0.1,Residential,298700 CAD,47 4 Street SE 
5,4,1950,.149,Single,227500 CAD,5303 49 Street 
3,2,1008,0.11,Residential,215000 CAD,5206 53 Street 
3,2,1291142,.009,Single,219900 CAD,49 AV 5036
3,2,75165,0.14,Single,275000 CAD,13048 115 ST NW 
4,2,1370,.138,Single,253000 CAD,311 5th Avenue SE 
5,2,1152,.189,Single,242500 CAD,10313 100 Street 
2,2,960041,0.15,Single,285000 CAD,8012 Highway 620 
3,2,712,.275,Single,237000 CAD,9814 97 Street 
2,2,112473,,Single,220000 CAD,48 AV 4914
3,2,727,,Residential,239900 CAD,10970 95 Street 
4,2,1079,0.12,Residential,299999 CAD,7 Howlett Avenue 
4,2,1209,.193,Single,224500 CAD,10312 106 Avenue 
4,2,111515,,Single,209900 CAD,51 AV 5626
3,2,1513957,,Single,239900 CAD,13 Laurel Drive 
4,4,1581,0.17,Residential,300000 CAD,4524 Wood Crescent 
3,2,852939,.091,Single,249900 CAD,14539 26 ST NW 
3,2,1529995,,Single,299000 CAD,49 AV 4605
3,2,1457,.507,Single,204500 CAD,5200 54 Avenue 
4,2,960,0.13,Residential,272000 CAD,84 Wigmore Close 
3,2,1513957,,Single,245900 CAD,2 Aspen Avenue 
5,2,1574988,,Single,280000 CAD,56 ST 5213
4,1,1124,0.14,Residential,239000 CAD,5202 53 Avenue 
4,2,990,0.34,Residential,205000 CAD,534 4 Avenue 
2,2,1135602,,Single,245000 CAD,48 ST 4728
5,3,1274996,,Single,279900 CAD,43 AV 4503
4,2,1061007,.143,Single,289900 CAD,13412 82 ST NW 
3,1,969836,0.33,Single,244900 CAD,321 Lakeshore DR 
2,1,1020,.134,Single,234000 CAD,5305 45 Street 
3,2,924,0.15,Residential,235000 CAD,4609 46 Street 
4,2,1421924,.207,Single,239900 CAD,48 AV 4711
4,3,1011,0.16,Residential,300000 CAD,3409 43 Avenue 
5,3,1044,.182,Single,229000 CAD,151 Westview Crescent 
3,1,875221,,Single,299900 CAD,11542 65 ST NW 
5,3,1137,0.11,Residential,265000 CAD,47 Hunts Crescent 
4,2,969621,.119,Single,274000 CAD,17056 98 ST NW 
4,3,1244964,,Single,279000 CAD,45 ST 5010
2,1,988135,.095,Single,245000 CAD,12045 94 ST NW 
2,1,780,.015,Single,210000 CAD,2828 Dovely Park SE 
3,1,1182964,.143,Single,255000 CAD,12704 115 ST NW 
4,2,1205,0.25,Residential,264900 CAD,5209 56 Street 
3,2,1431612,ng>1,Single,219900 CAD,3075 Twp 485 
5,2,1074893,.164,Single,299900 CAD,14604 60 ST NW 
2,2,979524,,Single,259900 CAD,253 LEE RIDGE RD NW 
3,2,1324,0.17,Residential,215000 CAD,18 Good Crescent 
5,3,157445,,Single,299900 CAD,12731 130 ST NW 
2,1,615,0.81,Residential,225000 CAD,44101 Range Road 214 301
