Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
3.0,1.0,2730.0,,Residential,249900.0,69 Water Street East ,NL,Atlantic region
2.0,1.0,1184.0,,Residential,149900.0,8A Hill Avenue ,NL,Atlantic region
4.0,2.0,2000.0,>0.4,Residential,239900.0,273 Water Street ,NL,Atlantic region
4.0,3.0,2880.0,,Residential,509000.0,70 Middle Ridge Road ,NL,Atlantic region
3.0,1.0,1978.0,,Residential,149900.0,281-285 Shearstown Road ,NL,Atlantic region
1.0,1.0,800.0,,Residential,75000.0,Admirals Cove Road ,NL,Atlantic region
3.0,3.0,3800.0,,Residential,599900.0,10 TAMARACK Drive ,NL,Atlantic region
3.0,2.0,1576.0,,Residential,249900.0,49 Country Road ,NL,Atlantic region
3.0,3.0,2992.0,,Residential,399000.0,52 Cameron Place ,NL,Atlantic region
3.0,2.0,2840.0,,Residential,397900.0,36 Vale Drive ,NL,Atlantic region
3.0,1.0,1472.0,,Residential,59900.0,25-27 Groves Lane ,NL,Atlantic region
2.0,1.0,1016.0,,Residential,269899.0,53B Pitchers Road ,NL,Atlantic region
4.0,2.0,2700.0,,Residential,157500.0,8 Churley's Circle ,NL,Atlantic region
3.0,2.0,2690.0,,Residential,349900.0,104 COUNTRY PATH Drive ,NL,Atlantic region
3.0,1.0,748.0,,Other,79900.0,0 Paradise Valley Road ,NL,Atlantic region
5.0,2.0,2460.0,,Residential,259900.0,53 Kelliview Crescent ,NL,Atlantic region
3.0,3.0,3042.0,,Residential,398800.0,6 Mountain Crescent ,NL,Atlantic region
2.0,1.0,740.0,0.08,Residential,149900.0,148 Water Street ,NL,Atlantic region
5.0,3.0,2500.0,,Residential,385000.0,17 Hamlet Street ,NL,Atlantic region
3.0,2.0,2200.0,,Residential,269900.0,350 Water Street ,NL,Atlantic region
2.0,1.0,500.0,,Residential,70000.0,B168 Main Road ,NL,Atlantic region
5.0,4.0,2060.0,,Residential,339900.0,21 Rotary Drive ,NL,Atlantic region
5.0,2.0,2160.0,,Residential,200200.0,15 Gorman Avenue ,NL,Atlantic region
3.0,3.0,2118.0,,Residential,294500.0,51 Cameron Place ,NL,Atlantic region
3.0,1.0,963.0,,Residential,119900.0,45 Hill Road ,NL,Atlantic region
4.0,1.0,2496.0,>0.6,Residential,99900.0,231B Country Rd ,NL,Atlantic region
3.0,1.0,1800.0,,Residential,89900.0,76 Lemarchant Street ,NL,Atlantic region
3.0,1.0,1600.0,,Residential,269900.0,8 WOODPATH Road ,NL,Atlantic region
,,824.0,,Residential,79900.0,20 Northside Rd ,NL,Atlantic region
3.0,1.0,900.0,>0.3,Residential,67000.0,8 Hard Path Rd ,NL,Atlantic region
3.0,1.0,1100.0,0.39,Residential,149900.0,2 Beverly Road ,NL,Atlantic region
5.0,2.0,1712.0,,Residential,329900.0,15 Regina Place ,NL,Atlantic region
2.0,1.0,900.0,,Residential,75000.0,10 Druken Crescent ,NL,Atlantic region
2.0,2.0,2896.0,>2.6,Residential,699900.0,182-186 Otterbury Road  ,NL,Atlantic region
3.0,2.0,2208.0,,Residential,239900.0,140A Conception Bay Highway ,NL,Atlantic region
3.0,4.0,3600.0,,Residential,499900.0,332 MAIN Road ,NL,Atlantic region
2.0,1.0,1668.0,,Residential,269900.0,50-52 Red Point Road ,NL,Atlantic region
3.0,2.0,1400.0,,Residential,179000.0,178 CONCEPTION BAY Highway ,NL,Atlantic region
3.0,2.0,2848.0,,Residential,449900.0,276 Conception Bay Highway ,NL,Atlantic region
2.0,1.0,984.0,,Residential,69900.0,39-43 Red Point Road ,NL,Atlantic region
3.0,2.0,1470.0,,Residential,219900.0,2-4 Anderson Crescent ,NL,Atlantic region
2.0,1.0,816.0,,Residential,64900.0,474 Main Road ,NL,Atlantic region
3.0,1.0,1920.0,,Residential,229900.0,16 Knowling Street ,NL,Atlantic region
4.0,3.0,2142.0,,Residential,279900.0,234 Hamilton Avenue ,NL,Atlantic region
4.0,3.0,2620.0,,Residential,314900.0,48 Greeley Garden ,NL,Atlantic region
4.0,3.0,3598.0,,Residential,399900.0,80 Badcock Boulevard ,NL,Atlantic region
,,,,Residential,229900.0,41-43 Glam Road ,NL,Atlantic region
3.0,2.0,1900.0,,Residential,479000.0,353 Middle Gull Pond ,NL,Atlantic region
5.0,3.0,2400.0,,Residential,367900.0,131 Carlisle Drive ,NL,Atlantic region
4.0,2.0,3700.0,,Residential,365000.0,108 Kildare Road ,NL,Atlantic region
,,2200.0,,Other,125000.0,20-22 Victoria St. ,NL,Atlantic region
2.0,1.0,860.0,0.16,Residential,149900.0,117A Old Track Rd ,NL,Atlantic region
4.0,2.0,3688.0,1.06,Residential,599900.0,39 Greens Road ,NL,Atlantic region
2.0,1.0,720.0,,Residential,199900.0,597 Beachy Cove Road ,NL,Atlantic region
3.0,1.0,1600.0,,Residential,179999.0,6311 Main Highway A,NL,Atlantic region
5.0,4.0,2478.0,,Residential,324900.0,99 Frecker Drive ,NL,Atlantic region
1.0,1.0,628.0,,Residential,119500.0,12 Warford Road ,NL,Atlantic region
4.0,2.0,2212.0,,Residential,425000.0,119 Cabot Avenue Extension ,NL,Atlantic region
2.0,1.0,1200.0,,Residential,59900.0,12 Old Brigus Road ,NL,Atlantic region
3.0,3.0,4160.0,ng>1,Residential,469900.0,136-140 Central Street ,NL,Atlantic region
3.0,1.0,900.0,>2.5,Residential,139900.0,0 Main Hwy ,NL,Atlantic region
3.0,2.0,1519.0,,Residential,295000.0,432 Water Street ,NL,Atlantic region
3.0,1.0,1138.0,>0.9,Residential,179900.0,189C Country Road ,NL,Atlantic region
,,3600.0,0.22,Residential,49900.0,36 Water Street ,NL,Atlantic region
3.0,3.0,3600.0,,Residential,950000.0,200 Point Road ,NL,Atlantic region
5.0,2.0,2600.0,,Residential,289900.0,17 Kennedy Place ,NL,Atlantic region
3.0,1.0,2488.0,,Residential,204900.0,98-100 Conception Bay Highway ,NL,Atlantic region
3.0,2.0,2550.0,,Residential,399900.0,303 Conception Bay Highway ,NL,Atlantic region
2.0,1.0,1810.0,>0.5,Residential,199900.0,614 Water Street ,NL,Atlantic region
3.0,1.0,2456.0,ng>4,Residential,374900.0,6-16 Love Lane ,NL,Atlantic region
,,988.0,,Residential,174900.0,5-7 Gosses Road ,NL,Atlantic region
3.0,3.0,3036.0,,Residential,259900.0,7 Martin's Pond Road ,NL,Atlantic region
4.0,1.0,1330.0,.086,Residential,59900.0,3 Bulter's Lane ,NL,Atlantic region
3.0,2.0,1963.0,,Residential,329900.0,38 Erica Avenue ,NL,Atlantic region
4.0,2.0,1628.0,,Residential,249999.0,31 ASHGROVE Drive ,NL,Atlantic region
3.0,1.0,1728.0,ng>1,Residential,115000.0,97 Bull Cove Rd ,NL,Atlantic region
3.0,1.0,1000.0,,Residential,79900.0,15 Riverhead Road ,NL,Atlantic region
,1.0,2850.0,,Residential,149900.0,8-12 Cross Road ,NL,Atlantic region
5.0,3.0,2830.0,,Residential,279900.0,43-45 Seymours Rd ,NL,Atlantic region
3.0,1.0,2408.0,,Residential,249900.0,208 Shearstown Main Road ,NL,Atlantic region
2.0,1.0,1933.0,,Residential,249900.0,317 Main Road ,NL,Atlantic region
2.0,2.0,1104.0,,Residential,175000.0,68 Livingstone Street ,NL,Atlantic region
4.0,2.0,1152.0,,Residential,84900.0,217 Main Street ,NL,Atlantic region
3.0,4.0,3554.0,,Residential,649900.0,76D Old Bay Bulls Road ,NL,Atlantic region
3.0,2.0,2472.0,,Residential,229900.0,8 Hill Avenue ,NL,Atlantic region
4.0,2.0,4616.0,,Residential,449000.0,38 North River Road ,NL,Atlantic region
3.0,2.0,1640.0,,Residential,229000.0,57 Holden Street ,NL,Atlantic region
3.0,2.0,1500.0,,Residential,499900.0,26 Gradys Point Road ,NL,Atlantic region
6.0,3.0,2016.0,,Residential,219900.0,2 Morleys Lane A,NL,Atlantic region
5.0,4.0,3800.0,,Residential,995000.0,1006 Indian Meal Line ,NL,Atlantic region
3.0,2.0,2414.0,,Residential,329900.0,12 Shoreline Estates ,NL,Atlantic region
3.0,3.0,2272.0,,Residential,299900.0,178 Main Road ,NL,Atlantic region
3.0,,1096.0,0.25,Residential,34900.0,192 Church Road ,NL,Atlantic region
7.0,2.0,3100.0,,Residential,269900.0,21 Suvla Street ,NL,Atlantic region
3.0,2.0,2500.0,,Residential,499900.0,11 Filliers Lane ,NL,Atlantic region
2.0,1.0,1842.0,,Residential,129900.0,11 Mayne Lane ,NL,Atlantic region
3.0,2.0,2414.0,,Residential,339900.0,10 Shoreline Estates ,NL,Atlantic region
2.0,1.0,1780.0,,Residential,83500.0,2 Bennetts Crescent ,NL,Atlantic region
2.0,1.0,576.0,,Residential,99995.0,PENNEYS Lane ,NL,Atlantic region
3.0,2.0,1071.0,,Residential,49500.0,11 Citadel Road ,NL,Atlantic region
1.0,1.0,1000.0,,Residential,154900.0,73 Cabot Street ,NL,Atlantic region
