Beds,Bath,Sqft,Price,Address,Province,Region
3.0,2.0,,849000.0,327 OLD HASTINGS ROAD ,ON,Central Canada
3.0,2.0,,899999.0,2 Cathy Jean Cres ,ON,Central Canada
2.0,1.0,,899900.0,461 MILTON STEWART AVENUE ,ON,Central Canada
4.0,1.0,,799900.0,4037 HWY ON-520 ,ON,Central Canada
7.0,2.0,,759900.0,33 AINSLIE AVE ,ON,Central Canada
4.0,3.0,,745000.0,8255 BUCKHORN Road ,ON,Central Canada
3.0,2.0,,819900.0,3377 Monica Dr ,ON,Central Canada
3.0,2.0,,725000.0,3862 W LIN|Hwy 548,ON,Central Canada
3.0,2.0,,899000.0,171 Bagot St N ,ON,Central Canada
3.0,2.0,,897800.0,7 Lippincott St W ,ON,Central Canada
4.0,2.0,,749000.0,70 CHURCH Street S ,ON,Central Canada
5.0,4.0,,899000.0,541 CHURCHILL AVENUE N ,ON,Central Canada
5.0,,1740.0,749900.0,17 GROSVENOR Avenue S ,ON,Central Canada
3.0,2.0,,899000.0,2132 Poplar Road ,ON,Central Canada
3.0,3.0,,899990.0,"LOT 91 STREET E, PHASE 1 B ",ON,Central Canada
4.0,2.0,,749000.0,250 OLD WESTON RD ,ON,Central Canada
3.0,1.0,,750000.0,60 HEATHER ST ,ON,Central Canada
5.0,4.0,,889000.0,1914 4TH Avenue W ,ON,Central Canada
4.0,3.0,,789900.0,3 PINETREE CRESCENT ,ON,Central Canada
3.0,2.0,,765000.0,135 FANSHAW AVENUE ,ON,Central Canada
4.0,2.0,,799900.0,15 Cove Drive ,ON,Central Canada
5.0,2.0,,769900.0,4401 CHURCH Road ,ON,Central Canada
3.0,2.0,,749900.0,17 JOSEPH WAY ,ON,Central Canada
2.0,2.0,,749900.0,163 MINNS Avenue ,ON,Central Canada
3.0,1.0,,755000.0,19 TURKEY POINT Road ,ON,Central Canada
3.0,1.0,,729000.0,695 10TH Line ,ON,Central Canada
4.0,3.0,,749900.0,4083 MONCK Road ,ON,Central Canada
2.0,2.0,,899000.0,562867 GREY ROAD 25,ON,Central Canada
3.0,2.0,,899000.0,162 MOORE Street ,ON,Central Canada
4.0,2.0,,899900.0,46001 SPARTA Line ,ON,Central Canada
3.0,4.0,,749000.0,80 NEW LAKESHORE Road Unit 4,ON,Central Canada
,,,870000.0,120 Pittman Cres ,ON,Central Canada
4.0,2.0,,799000.0,3450 Bannerhill Ave ,ON,Central Canada
5.0,3.0,,888888.0,54 IVY LANE ,ON,Central Canada
3.0,2.0,,889900.0,Lot 97 9TH LINE ,ON,Central Canada
3.0,3.0,,899990.0,1636 Scugog St Lot 33,ON,Central Canada
2.0,2.0,,749900.0,177974 GREY ROAD 18,ON,Central Canada
2.0,,,759000.0,1084C SWAUGERS LAKE ROAD ,ON,Central Canada
3.0,2.0,,899000.0,1360 FOYMOUNT ROAD ,ON,Central Canada
4.0,3.0,,849000.0,1007 Whites Rd ,ON,Central Canada
3.0,3.0,,729000.0,Lot 105R THERIAULT WAY ,ON,Central Canada
3.0,3.0,,788800.0,64 SUMMERBERRY Way ,ON,Central Canada
4.0,2.0,,749800.0,2018 ST JOHNS RD ,ON,Central Canada
3.0,3.0,,779900.0,303 OAKDALE AVENUE ,ON,Central Canada
3.0,2.0,,846000.0,304 NORMANTON Street ,ON,Central Canada
3.0,2.0,,739900.0,13050 REGIONAL RD 39 RD W ,ON,Central Canada
3.0,3.0,,799900.0,44 DENIS Drive ,ON,Central Canada
4.0,2.0,,834900.0,1287 GOLDEN BEACH Road ,ON,Central Canada
3.0,2.0,,799900.0,21 KREZEL ROAD ,ON,Central Canada
4.0,2.0,,839900.0,46 ACKROYD Lane ,ON,Central Canada
4.0,6.0,,799000.0,1819 F&G Line RD ,ON,Central Canada
6.0,2.0,,739900.0,235 FLEMING DR ,ON,Central Canada
4.0,1.0,,899900.0,12809 DILLON ,ON,Central Canada
5.0,4.0,,899900.0,50 PEARSON DR ,ON,Central Canada
4.0,3.0,,829000.0,810 RUNNYMEDE RD ,ON,Central Canada
4.0,3.0,,799000.0,1018B LEISURE LANE ,ON,Central Canada
3.0,2.0,,749900.0,4525 ANDERSON ,ON,Central Canada
5.0,5.0,,879000.0,7541 Collison Sideroad ,ON,Central Canada
3.0,1.0,,799000.0,1711 CHARLES ST ,ON,Central Canada
4.0,3.0,,899900.0,2416 CONSTANCE Avenue ,ON,Central Canada
2.0,1.0,,749500.0,2825 ST. CLAIR Parkway ,ON,Central Canada
5.0,1.0,,899000.0,518 Highway 261,ON,Central Canada
4.0,2.0,,799000.0,28 OTTAWA Avenue E ,ON,Central Canada
4.0,3.0,,885900.0,1322 CAEN AVE ,ON,Central Canada
3.0,2.0,,795000.0,10 Highway 777320,ON,Central Canada
3.0,5.0,,849999.0,109 MONTAUK Private ,ON,Central Canada
3.0,3.0,,899900.0,3130 Redbank Cres ,ON,Central Canada
4.0,3.0,,849900.0,3378 Chipley Cres ,ON,Central Canada
2.0,2.0,,748000.0,2950 COUNTY RD 31 ,ON,Central Canada
3.0,3.0,,887000.0,10 Norbrook Cres ,ON,Central Canada
4.0,2.0,,817700.0,40 CARIBOU Trail ,ON,Central Canada
3.0,3.0,,789900.0,3560 SINGLETON AVE 10,ON,Central Canada
5.0,2.0,,849900.0,31 GREY Road 794148,ON,Central Canada
5.0,3.0,,739900.0,4881 JULIET CRESCENT ,ON,Central Canada
4.0,4.0,,849900.0,43 IVY Avenue ,ON,Central Canada
4.0,2.0,,799000.0,118 WODEHOUSE Court ,ON,Central Canada
4.0,3.0,,730000.0,441 OAKLAWN CRESCENT ,ON,Central Canada
5.0,3.0,,799900.0,2001 MCKAY AVENUE ,ON,Central Canada
3.0,3.0,,899900.0,LOT 11 EXPLORER WAY ,ON,Central Canada
5.0,3.0,,875000.0,322 Main St E ,ON,Central Canada
3.0,3.0,,899100.0,125 OATFIELD RD ,ON,Central Canada
4.0,2.0,,899900.0,3 COLDWATER ROAD ,ON,Central Canada
3.0,1.0,,749000.0,25 Balson Blvd ,ON,Central Canada
3.0,2.0,,899900.0,1140A HAIG BLVD ,ON,Central Canada
3.0,1.0,,798000.0,4 ISLAND 120,ON,Central Canada
3.0,2.0,,859000.0,5550 11TH Line ,ON,Central Canada
4.0,2.0,,749900.0,41 ALBERT Street ,ON,Central Canada
3.0,1.0,,849000.0,1039 HIGHWAY 592 N Highway ,ON,Central Canada
2.0,3.0,,875000.0,563 MOUNTAINVIEW ROAD ,ON,Central Canada
3.0,3.0,,799000.0,32 CHURCH FARM ROAD ,ON,Central Canada
2.0,2.0,,898800.0,99 Thirteenth St ,ON,Central Canada
2.0,2.0,,854900.0,Lot 28 MAPLESTONE DRIVE ,ON,Central Canada
5.0,2.0,,809900.0,29 CONDER DR ,ON,Central Canada
3.0,5.0,,849000.0,2238 4TH LINE ,ON,Central Canada
3.0,2.0,,895000.0,3327 Long Lake Road ,ON,Central Canada
3.0,2.0,,875000.0,947 CLARKE ISLAND ,ON,Central Canada
2.0,1.0,,895000.0,674 SCOTLAND RD ,ON,Central Canada
3.0,2.0,,775000.0,B63 Ball Avenue East ,ON,Central Canada
7.0,2.0,,899000.0,105 FENNELL AVE W ,ON,Central Canada
3.0,1.0,,799990.0,51 ALLEN Street W ,ON,Central Canada
3.0,2.0,,899000.0,7774 ROBERTS ISLAND ,ON,Central Canada
3.0,2.0,,849900.0,90 ANN Street ,ON,Central Canada
2.0,2.0,,850000.0,LOT 56 ELLIOT Street ,ON,Central Canada
3.0,2.0,,799000.0,20 RIDGEWAY Drive ,ON,Central Canada
3.0,4.0,,824900.0,74 NUTTING Crescent ,ON,Central Canada
4.0,2.0,,749900.0,380 College St ,ON,Central Canada
4.0,2.0,,749000.0,926 Crocus Cres ,ON,Central Canada
4.0,4.0,,829000.0,34 ST BEES Place ,ON,Central Canada
3.0,2.0,,899900.0,368 Winston Ave ,ON,Central Canada
5.0,3.0,,849900.0,7074 GARNER RD ,ON,Central Canada
3.0,1.0,,899000.0,1018 GRANNY DUNCAN Road ,ON,Central Canada
5.0,3.0,,899000.0,125 Harrongate Pl ,ON,Central Canada
3.0,3.0,,799900.0,661 HAMILTON Street ,ON,Central Canada
3.0,3.0,,879900.0,4 LAKEBREEZE Court ,ON,Central Canada
5.0,5.0,,849999.0,41 Todd Cres ,ON,Central Canada
4.0,2.0,,890000.0,59 Edgewater Dr ,ON,Central Canada
6.0,2.0,,724900.0,448 JOHNSON Street ,ON,Central Canada
4.0,2.0,,899900.0,3 COLDWATER ROAD ,ON,Central Canada
4.0,2.0,,899900.0,10 COLLEGE ST ,ON,Central Canada
3.0,2.0,,849900.0,134 STRINGERS LANE ,ON,Central Canada
2.0,1.0,,774900.0,26 KING GEORGE STREET ,ON,Central Canada
3.0,1.0,,750000.0,1244 PRINCE OF WALES DRIVE ,ON,Central Canada
6.0,3.0,,824900.0,765 DEVONSHIRE ,ON,Central Canada
1.0,2.0,,799900.0,249 DUNLOP Street W ,ON,Central Canada
4.0,6.0,,710000.0,297 ERIE Street ,ON,Central Canada
3.0,2.0,,799000.0,221 Beatty Ave ,ON,Central Canada
4.0,3.0,,850000.0,599 JOHNSON Street ,ON,Central Canada
3.0,2.0,,749500.0,5878 SYMMES ST ,ON,Central Canada
3.0,3.0,,799200.0,36 CRESTWOOD Avenue ,ON,Central Canada
3.0,3.0,,899990.0,1636 Scugog St Lot 36,ON,Central Canada
5.0,3.0,,799900.0,128 PARNELL RD ,ON,Central Canada
,,,750000.0,2058 MAIN Street N ,ON,Central Canada
3.0,3.0,,849900.0,5 Beulah St ,ON,Central Canada
4.0,2.0,,875000.0,998058 Higway 11|New Liskeard ,ON,Central Canada
3.0,3.0,,750000.0,421 MANLEY Crescent ,ON,Central Canada
3.0,1.0,,799000.0,3369 YORKS CORNERS ROAD ,ON,Central Canada
4.0,4.0,,809900.0,324 NESTLETON Avenue ,ON,Central Canada
7.0,7.0,,799900.0,495 MCEWAN ,ON,Central Canada
3.0,2.0,,899649.0,68 POPLAR CRES ,ON,Central Canada
4.0,4.0,,849900.0,14 THORNHEDGE COURT ,ON,Central Canada
3.0,2.0,,849000.0,1430 MANITOU DR ,ON,Central Canada
4.0,3.0,,779900.0,572 24TH Street W ,ON,Central Canada
4.0,2.0,,799000.0,929 16TH Street W ,ON,Central Canada
3.0,2.0,,849999.0,LOT 11 MCTAVISH Drive ,ON,Central Canada
4.0,3.0,,795000.0,111 BOUNDSTONE WAY ,ON,Central Canada
4.0,3.0,,749000.0,1433 Manitou Crt ,ON,Central Canada
,,,799000.0,166 SOUTH BASS LAKE Road ,ON,Central Canada
3.0,3.0,,799000.0,870 PERKIN CRES ,ON,Central Canada
4.0,2.0,,875000.0,52 ROSEVILLE DR ,ON,Central Canada
5.0,6.0,,794900.0,307 MAPLE AVENUE ,ON,Central Canada
4.0,4.0,,899900.0,1312 14TH Avenue E ,ON,Central Canada
3.0,2.0,,799900.0,1061 LEAFY BRANCH Lane ,ON,Central Canada
4.0,3.0,,839900.0,421 BUCKBY Lane ,ON,Central Canada
3.0,3.0,,739999.0,150 Seeley Ave ,ON,Central Canada
7.0,2.0,,849999.0,73 NAPOLI DR ,ON,Central Canada
4.0,3.0,,817000.0,161 BERT HALL STREET ,ON,Central Canada
5.0,,1629.0,799900.0,210 BURLINGTON Street E ,ON,Central Canada
5.0,3.0,,899000.0,2691 REGINA STREET ,ON,Central Canada
6.0,2.0,,739900.0,111 THURMAN CIRC ,ON,Central Canada
5.0,4.0,,839000.0,1544 MAXIME STREET ,ON,Central Canada
5.0,3.0,,895000.0,13 FAIRWAY DRIVE ,ON,Central Canada
4.0,2.0,,749900.0,5391 CONCESSION 5 ROAD West ,ON,Central Canada
3.0,2.0,,859900.0,1632 HIGHWAY 35 ,ON,Central Canada
3.0,1.0,,899000.0,194 ELDER RD ,ON,Central Canada
3.0,1.0,,849999.0,305 MITCHELL AVE ,ON,Central Canada
2.0,2.0,,875500.0,LOT 3 KELLY Drive ,ON,Central Canada
2.0,2.0,,815000.0,34 GRENVILLE Street N ,ON,Central Canada
5.0,2.0,,839900.0,453 SECOND Street ,ON,Central Canada
3.0,2.0,,700000.0,370 Silverthorn Ave ,ON,Central Canada
4.0,2.0,,749900.0,1067 CANFIELD Crescent ,ON,Central Canada
5.0,3.0,,869990.0,LOT 7 COUNTRY CLUB Drive ,ON,Central Canada
3.0,3.0,,799000.0,87 SPRUCE GARDENS ,ON,Central Canada
6.0,3.0,,879900.0,60 CHESLEY Street ,ON,Central Canada
3.0,2.0,,899000.0,6280 YONGE ST ,ON,Central Canada
4.0,2.0,,799900.0,314 LEACH'S ROAD ,ON,Central Canada
4.0,4.0,,779000.0,532 Ormond Dr ,ON,Central Canada
3.0,2.0,,729900.0,318 Michael Dr ,ON,Central Canada
4.0,3.0,,749900.0,57 LAKE BREEZE Court ,ON,Central Canada
5.0,3.0,,849000.0,41 Kendleton Dr ,ON,Central Canada
4.0,3.0,,839000.0,256 PONDEROSA STREET ,ON,Central Canada
5.0,2.0,,789900.0,2655 McKenzie Road ,ON,Central Canada
2.0,2.0,,825000.0,3589 WHISPERING WOODS Trail ,ON,Central Canada
3.0,1.0,,750000.0,738 CANNON ST E ,ON,Central Canada
3.0,4.0,,849900.0,2353 GEORGINA DRIVE ,ON,Central Canada
3.0,2.0,,799900.0,1346 JORDAN ROAD ,ON,Central Canada
3.0,2.0,,889000.0,67 EVERETT Road ,ON,Central Canada
3.0,4.0,,809000.0,286 STRACHAN ST ,ON,Central Canada
4.0,3.0,,899900.0,411 NORTHPORT Drive ,ON,Central Canada
3.0,2.0,,850000.0,3283 RIVERDALE DR ,ON,Central Canada
4.0,1.0,,799000.0,12869 OLD LAKESHORE Road ,ON,Central Canada
3.0,3.0,,899000.0,2526 Eden Twp Road ,ON,Central Canada
4.0,2.0,,888800.0,93 NORTHLAND AVE ,ON,Central Canada
6.0,4.0,,899900.0,17 Silver Tr ,ON,Central Canada
3.0,2.0,,845000.0,10 NORTH Street ,ON,Central Canada
3.0,2.0,,854900.0,Lot 105 STURGESS ROAD ,ON,Central Canada
3.0,2.0,,795000.0,208 LAKE Road ,ON,Central Canada
4.0,3.0,,899900.0,407 SIXTH Street S ,ON,Central Canada
3.0,2.0,,899900.0,131 ARDAGH Road ,ON,Central Canada
4.0,4.0,,799000.0,403 NIAGARA Street ,ON,Central Canada
5.0,2.0,,849900.0,22 Lambton Ave ,ON,Central Canada
4.0,3.0,,839500.0,569 ARC-EN-CIEL STREET ,ON,Central Canada
4.0,1.0,,749000.0,44703 DEXTER Line ,ON,Central Canada
3.0,3.0,,879900.0,85-87 VICTORIA STREET ,ON,Central Canada
,,,899900.0,150 Sleeman Sqare ,ON,Central Canada
4.0,2.0,,720000.0,223 ROSEWOOD RD S ,ON,Central Canada
5.0,4.0,,849900.0,90 TODD CRES ,ON,Central Canada
2.0,3.0,,724900.0,213 BRUYERE STREET ,ON,Central Canada
3.0,2.0,,749900.0,146 MOORHEAD DRIVE ,ON,Central Canada
3.0,2.0,,849900.0,LOT 5 MAPLESTONE DRIVE ,ON,Central Canada
2.0,2.0,,749900.0,20802 CEMETERY ROAD ,ON,Central Canada
3.0,3.0,,879900.0,157 RACHAEL AVENUE ,ON,Central Canada
4.0,3.0,,729900.0,1884 MAGNOLIA ,ON,Central Canada
4.0,3.0,,789500.0,13 Esquimault Ave. ,ON,Central Canada
3.0,3.0,,849000.0,61 HARVEY STREET ,ON,Central Canada
2.0,1.0,,900000.0,695 GARRISON Road ,ON,Central Canada
2.0,1.0,,774900.0,Lot 21 HOLBROOK ROAD ,ON,Central Canada
5.0,2.0,,749900.0,87 QUEEN MARY STREET ,ON,Central Canada
4.0,3.0,,822000.0,157 BERT HALL STREET ,ON,Central Canada
3.0,2.0,,849000.0,4 Moselle Dr E ,ON,Central Canada
3.0,3.0,,865000.0,711 DOYON AVENUE ,ON,Central Canada
10.0,8.0,,800000.0,1977 McKenzie Road ,ON,Central Canada
5.0,2.0,,895000.0,10 GLEN FOREST Trail ,ON,Central Canada
3.0,2.0,,729900.0,53 WOODELM Drive ,ON,Central Canada
3.0,2.0,,849900.0,8172 COPELAND ROAD ,ON,Central Canada
3.0,2.0,,899000.0,3389 Monica Dr ,ON,Central Canada
3.0,2.0,,825000.0,718 ONTARIO Road ,ON,Central Canada
5.0,2.0,,889900.0,406 THOMPSON ,ON,Central Canada
3.0,2.0,,857700.0,3085 Mallbridge Cres ,ON,Central Canada
3.0,3.0,,749000.0,55 ROSENFELD Drive ,ON,Central Canada
3.0,3.0,,899900.0,2619 7TH Avenue E ,ON,Central Canada
3.0,3.0,,862500.0,7847 Spring Blossom Dr ,ON,Central Canada
3.0,3.0,,720000.0,125 WEST FRONT Street ,ON,Central Canada
3.0,2.0,,799000.0,272 Centreline Rd ,ON,Central Canada
3.0,3.0,,839900.0,6994 Haines Artist Way ,ON,Central Canada
3.0,3.0,,829990.0,9 Arrowview Dr ,ON,Central Canada
3.0,2.0,,849900.0,17 KINGBROOK Court ,ON,Central Canada
5.0,3.0,,700000.0,28 Gibson Ave ,ON,Central Canada
3.0,2.0,,799000.0,219 Clearbrooke Circ ,ON,Central Canada
4.0,3.0,,779000.0,980 FAIRVIEW Road ,ON,Central Canada
3.0,2.0,,734900.0,Lot 2 PORTER ROAD ,ON,Central Canada
3.0,2.0,,779000.0,158 NORTH DIAGONAL Road ,ON,Central Canada
3.0,3.0,,793000.0,13 LILLY'S  CRT ,ON,Central Canada
5.0,4.0,,899900.0,161 PEEL Street ,ON,Central Canada
3.0,2.0,,898500.0,180187 GREY ROAD 9,ON,Central Canada
4.0,1.0,,799900.0,883 PINERY ROAD ,ON,Central Canada
6.0,4.0,,834000.0,86 CROWNHILL STREET ,ON,Central Canada
3.0,2.0,,825000.0,1551 Gill Rd ,ON,Central Canada
3.0,2.0,,779900.0,245 CHARLOTTEVILLE  11 Road ,ON,Central Canada
3.0,3.0,,890000.0,9512 HALL RD ,ON,Central Canada
4.0,3.0,,824900.0,637 CHENIER WAY ,ON,Central Canada
3.0,1.0,,729900.0,3194 9TH CONCESSION PAKENHAM ROAD ,ON,Central Canada
3.0,1.0,,899900.0,282 HARBARD LANE ,ON,Central Canada
3.0,2.0,,889900.0,4 OLD MILL Road ,ON,Central Canada
4.0,2.0,,849000.0,135 SALISBURY CIRC ,ON,Central Canada
4.0,2.0,,775000.0,360 CHERRY HILL Boulevard S ,ON,Central Canada
3.0,4.0,,799900.0,18 HARTFIELD Street ,ON,Central Canada
3.0,3.0,,749900.0,7882 SWEET BIRCH Road ,ON,Central Canada
3.0,2.0,,899000.0,67 Stavely Cres ,ON,Central Canada
5.0,3.0,,749900.0,17 AUGUSTA Avenue ,ON,Central Canada
3.0,2.0,,799900.0,487 MACKAY LINE ,ON,Central Canada
,,,899999.0,139 Highlands Blvd Cavan Monaghan Ontario  ,ON,Central Canada
3.0,2.0,,750000.0,283 CARLISLE RD ,ON,Central Canada
4.0,3.0,,825000.0,31 Hatton Dr ,ON,Central Canada
5.0,3.0,,889000.0,52 MURPHY Drive ,ON,Central Canada
4.0,4.0,,889000.0,333 DAWNLIGHT STREET ,ON,Central Canada
,,,899000.0,5659 HIGHWAY 3 RD ,ON,Central Canada
2.0,2.0,,899000.0,212 Sixth St ,ON,Central Canada
4.0,3.0,,829900.0,1240 INNWOOD AVENUE ,ON,Central Canada
6.0,4.0,,799900.0,251 LAW ROAD ,ON,Central Canada
3.0,2.0,,749900.0,220 LAKE DALRYMPLE RD ,ON,Central Canada
3.0,3.0,,749900.0,508B Trout Lake RD ,ON,Central Canada
3.0,3.0,,824900.0,1845 ROSEBELLA AVENUE ,ON,Central Canada
3.0,3.0,,849900.0,29 LEO Boulevard ,ON,Central Canada
2.0,3.0,,893100.0,326 TELFORD Trail ,ON,Central Canada
5.0,3.0,,749900.0,1030 BEATTY CRESCENT ,ON,Central Canada
3.0,2.0,,700000.0,1436 APPLETON DRIVE ,ON,Central Canada
4.0,3.0,,799900.0,4539 ANDERSON ,ON,Central Canada
3.0,2.0,,849000.0,0 ISLAND 849,ON,Central Canada
3.0,2.0,,700000.0,5825 DEPEW AVE ,ON,Central Canada
6.0,2.0,,799900.0,65 FORSYTH ST ,ON,Central Canada
4.0,1.0,,749900.0,N/A BUCKTOOTH Island ,ON,Central Canada
3.0,2.0,,849900.0,3554 VALOUR Crescent ,ON,Central Canada
3.0,2.0,,899900.0,10025 WALKER Road ,ON,Central Canada
3.0,1.0,,799000.0,244 RYLESTONE Road ,ON,Central Canada
1.0,1.0,,750200.0,105 LAURENS Lane ,ON,Central Canada
4.0,3.0,,795000.0,1026 DILLINGHAM Street ,ON,Central Canada
3.0,1.0,,799900.0,77 ROCKVIEW Road ,ON,Central Canada
5.0,3.0,,842000.0,6 HIDDEN CREEK Drive ,ON,Central Canada
3.0,2.0,,795000.0,208 LAKE RD ,ON,Central Canada
3.0,2.0,,849900.0,1527 25TH LINE Road ,ON,Central Canada
3.0,2.0,,857000.0,2391 NOLANS Road ,ON,Central Canada
5.0,3.0,,779000.0,1289 WESTBROOK Road ,ON,Central Canada
2.0,1.0,,769900.0,10659 River Line ,ON,Central Canada
,,,799999.0,112 Leney St Ajax Ontario  ,ON,Central Canada
4.0,3.0,,799000.0,17 REGAL CRESCENT ,ON,Central Canada
3.0,2.0,,849900.0,149 NORFOLK COUNTY RD 57 ,ON,Central Canada
6.0,3.0,,825720.0,517 SYDENHAM STREET ,ON,Central Canada
5.0,3.0,,849900.0,931 Black RD ,ON,Central Canada
3.0,3.0,,850000.0,177 FLINTON Road ,ON,Central Canada
3.0,3.0,,849000.0,556 Scarlett Rd ,ON,Central Canada
3.0,2.0,,899900.0,3214 PORT SEVERN Road ,ON,Central Canada
3.0,1.0,,799000.0,135 PAISLEY Drive ,ON,Central Canada
3.0,2.0,,749900.0,63 MADOC DR ,ON,Central Canada
5.0,3.0,,849900.0,139 ALBERT ST ,ON,Central Canada
4.0,3.0,,817000.0,121 BERT HALL STREET ,ON,Central Canada
3.0,3.0,,899900.0,1307 Dufferin St ,ON,Central Canada
3.0,2.0,,779900.0,6856 WILLOW BAY ROAD ,ON,Central Canada
3.0,4.0,,849000.0,62A Hilldale Rd ,ON,Central Canada
5.0,4.0,,899900.0,2 OWEN Street ,ON,Central Canada
3.0,3.0,,710000.0,1980 ROLLING BROOK DRIVE ,ON,Central Canada
2.0,2.0,,799900.0,114 RILEY LANE ,ON,Central Canada
4.0,3.0,,899000.0,103 BOWLES BLUFF Road ,ON,Central Canada
3.0,3.0,,895000.0,LOT 184 INDIGO STATES DR ,ON,Central Canada
3.0,3.0,,841000.0,16 LILLY'S  CRCT ,ON,Central Canada
2.0,2.0,,739900.0,2361 Treversh Common Crt ,ON,Central Canada
3.0,2.0,,799900.0,37 PRINCE ALBERT STREET ,ON,Central Canada
4.0,3.0,,895000.0,10 Side Road 743066,ON,Central Canada
3.0,4.0,,895000.0,4315 Shelby Cres ,ON,Central Canada
3.0,3.0,,899000.0,10 WELLFORD GATE ,ON,Central Canada
4.0,2.0,,849900.0,250 Hannah Road ,ON,Central Canada
6.0,2.0,,824900.0,29 BETTY BLVD ,ON,Central Canada
2.0,2.0,,739900.0,106 ROWE AVE. Avenue ,ON,Central Canada
4.0,3.0,,849000.0,194 Werry Ave ,ON,Central Canada
5.0,2.0,,739000.0,915 Brock Street S ,ON,Central Canada
3.0,3.0,,849900.0,427 MCLEOD STREET ,ON,Central Canada
4.0,3.0,,899900.0,40 MILLBRIDGE Crescent ,ON,Central Canada
4.0,4.0,,799000.0,264 RIVERS Boulevard ,ON,Central Canada
2.0,2.0,,777000.0,19 HISCOTT DR ,ON,Central Canada
3.0,3.0,,799000.0,6991 Darcel Ave ,ON,Central Canada
3.0,3.0,,899999.0,149 Carlaw Ave E ,ON,Central Canada
3.0,3.0,,825000.0,17AB ISABEL Street ,ON,Central Canada
3.0,1.0,,749900.0,252 Given ROAD ,ON,Central Canada
4.0,2.0,,749900.0,121 W KING Street W ,ON,Central Canada
3.0,1.0,,899000.0,863 DOUGLAS Street ,ON,Central Canada
3.0,2.0,,899000.0,126 Clearbrooke Circ ,ON,Central Canada
4.0,3.0,,799900.0,480 Pinehurst Rd ,ON,Central Canada
3.0,3.0,,899900.0,7732 36/37 NOTTAWASAGA Sideroad ,ON,Central Canada
3.0,3.0,,859900.0,932 EDWARD RILEY Drive ,ON,Central Canada
8.0,6.0,,875000.0,1943 Bidwell Road ,ON,Central Canada
4.0,2.0,,899900.0,2951 BIRCHGROVE ROAD ,ON,Central Canada
4.0,2.0,,789000.0,19 COTTAGE Drive E ,ON,Central Canada
5.0,3.0,,824900.0,2650 Kevin STREET ,ON,Central Canada
5.0,2.0,,749900.0,884 Liverpool Rd ,ON,Central Canada
4.0,4.0,,725000.0,110 SPRINGCREEK CRESCENT ,ON,Central Canada
5.0,3.0,,899900.0,80 Gray Ave ,ON,Central Canada
4.0,2.0,,829000.0,1660 HONEY HARBOUR Road ,ON,Central Canada
3.0,3.0,,797000.0,21 PARKRIDGE CRESCENT ,ON,Central Canada
3.0,2.0,,799000.0,53042 HERITAGE Line ,ON,Central Canada
2.0,1.0,,749000.0,24 NEWMAN AVE ,ON,Central Canada
3.0,2.0,,839000.0,5907 LAKESHORE Road ,ON,Central Canada
4.0,2.0,,799900.0,27 DOCHART STREET ,ON,Central Canada
3.0,2.0,,789000.0,LOT 14 MCTAVISH Drive ,ON,Central Canada
3.0,2.0,,775000.0,142 MCLELLAN ROAD ,ON,Central Canada
4.0,3.0,,885000.0,301 DERBY Road ,ON,Central Canada
3.0,2.0,,700000.0,175623 FLEMING RD ,ON,Central Canada
3.0,3.0,,899900.0,504 BARRAGE STREET ,ON,Central Canada
,,,799900.0,13365 Highway 38 ,ON,Central Canada
3.0,3.0,,849900.0,287 AVRO CIRCLE ,ON,Central Canada
5.0,2.0,,775000.0,172 DUNDAS Street W ,ON,Central Canada
3.0,3.0,,838000.0,26 Harper Dr ,ON,Central Canada
3.0,2.0,,884900.0,Lot 23 HOLBROOK ROAD ,ON,Central Canada
5.0,4.0,,899900.0,73 AVONDALE Road ,ON,Central Canada
4.0,3.0,,875000.0,841 Groveland Avenue ,ON,Central Canada
4.0,3.0,,869900.0,LOT 77 BARKER  PKWY ,ON,Central Canada
3.0,2.0,,899000.0,106 GREENWOOD AVE ,ON,Central Canada
3.0,1.0,,759900.0,672 PIGEON LAKE Road ,ON,Central Canada
3.0,2.0,,810000.0,96 CHURCH ST ,ON,Central Canada
2.0,1.0,,729000.0,10080 MCINTYRE ROAD ,ON,Central Canada
4.0,4.0,,785000.0,36 SADDLEHORN CRESCENT ,ON,Central Canada
2.0,2.0,,839990.0,LOT 8 COUNTRY CLUB Drive ,ON,Central Canada
4.0,3.0,,759000.0,3735 MAPLE AVE ,ON,Central Canada
3.0,3.0,,799900.0,1464 Harmony Rd 5,ON,Central Canada
5.0,3.0,,800000.0,317 Boswell Ave ,ON,Central Canada
5.0,3.0,,899900.0,119 RIVER PINES LANE ,ON,Central Canada
2.0,2.0,,859900.0,172A MECHANIC Street ,ON,Central Canada
3.0,2.0,,799900.0,74 BELLINGHAM DR ,ON,Central Canada
3.0,3.0,,869000.0,1344 Brookstar Dr ,ON,Central Canada
4.0,3.0,,799000.0,17 BAILEY Street ,ON,Central Canada
2.0,2.0,,899900.0,2654 MERRITTVILLE Highway ,ON,Central Canada
5.0,2.0,,809900.0,29 CONDER Drive ,ON,Central Canada
5.0,1.0,,879000.0,2800 PIERCE ROAD ,ON,Central Canada
3.0,1.0,,899000.0,453 MOHAWK RD ,ON,Central Canada
5.0,2.0,,749000.0,31 Worthington Street ,ON,Central Canada
5.0,3.0,,799900.0,258 CHURCH Street ,ON,Central Canada
