Beds,Bath,Sqft,Lot_Size,Type,Price,Address
4,5,3628,5.24,Single,2349000 CAD,"6575 Dixon Dam Road, "
3,1,2400,.919,Single,2749000 CAD,20048 WHARF STREET 
5,4,2848,.081,Single,2150000 CAD,3883 QUEBEC STREET 
4,2,1938,.209,Single,2100000 CAD,27245 29 AVENUE 
4,2,1938,.187,Single,2100000 CAD,27269 29 AVENUE 
6,7,4299,.165,Single,2999000 CAD,6591 SUMAS DRIVE 
6,8,5126,.231,Single,4580000 CAD,1365 PALMERSTON AVENUE 
4,2,1764,.092,Single,2280000 CAD,57 W 42ND AVENUE 
6,5,3774,.164,Single,3780000 CAD,1141 LAWSON AVENUE 
6,3,3514,.947,Single,2999000 CAD,3461 176 STREET 
3,3,2609,.188,Single,8000000 CAD,5480 CAMBIE STREET 
5,2,2654,3.96,Single,2780000 CAD,6742 Norcross Rd 
8,8,4825,.182,Single,3599000 CAD,939 CLEMENTS AVENUE 
3,1,2620,.154,Single,2500000 CAD,5712 CROWN STREET 
3,4,2747,.165,Single,2499000 CAD,"148 ALDER Avenue, "
5,5,5718,>0.3,Single,3980000 CAD,2289 WESTHILL DRIVE 
7,8,4458,.151,Single,4988000 CAD,291 NIGEL AVENUE 
5,5,2361,.078,Single,2299000 CAD,636 E 63RD AVENUE 
5,6,3589,0.18,Single,3288000 CAD,6140 CAMSELL CRESCENT 
4,6,4496,.161,Single,5488000 CAD,1710 W 62ND AVENUE 
2,1,1300,.587,Single,2800000 CAD,216 CAMPBELL STREET 
6,8,7500,1.11,Residential,17950000 CAD,2984 TRAIL'S END LANE 
7,9,5790,0.19,Single,3588000 CAD,5838 124A STREET 
5,4,4031,0.21,Single,5600000 CAD,5584 LABURNUM STREET 
5,9,9950,0.61,Single,33000000 CAD,1318 MINTO CRESCENT 
5,4,4720,0.52,Single,2998000 CAD,1576 Mileva Lane 
5,6,3910,.185,Single,2399900 CAD,10834 141A STREET 
3,3,1903,,Residential,2795000 CAD,2227 GONDOLA WAY 
4,5,4229,ng>5,Residential,2000000 CAD,1020 Virginia Rd 
4,3,3399,.475,Single,2000000 CAD,1283 Pintail Dr 
2,1,1372,.189,Single,3195000 CAD,3358 LAKESIDE ROAD 
4,5,2416,.092,Single,2178000 CAD,14 N ELLESMERE AVENUE 
4,4,4463,0.35,Single,2300000 CAD,"767 Highpointe Lane, "
2,2,1569,,Residential,2999000 CAD,301 1560 HOMER MEWS 
6,6,4856,.173,Single,3748800 CAD,745 SYLVAN AVENUE 
8,6,5480,.205,Single,2495000 CAD,1412 ROSS AVENUE 
6,5,3007,.115,Single,2358000 CAD,6301 NANAIMO STREET 
4,3,5604,0.45,Single,2098000 CAD,5319 SOUTHRIDGE PLACE 
6,2,3052,.105,Single,2299000 CAD,5 W 11TH AVENUE 
5,6,4726,9.88,Single,2898000 CAD,"5575 Upper Booth Road, N "
6,4,2404,0.09,Single,2695000 CAD,180 E 26TH AVENUE 
4,3,2206,.084,Single,2398000 CAD,3538 GLADSTONE STREET 
4,4,5152,.181,Single,2488000 CAD,1050 REGAN AVENUE 
2,3,2952,,Residential,6998000 CAD,306 1355 BELLEVUE AVENUE 
5,6,3211,0.13,Single,2445000 CAD,7380 ARMSTRONG STREET 
5,8,4778,0.17,Single,3990000 CAD,1057 W 43RD AVENUE 
8,5,2670,5.01,Single,3895800 CAD,26568 62ND AVENUE 
7,8,14432,g>15,Single,15188000 CAD,8731 FINN ROAD 
4,3,4212,0.16,Single,2698000 CAD,2395 MATHERS AVENUE 
9,8,6680,g>10,Single,4880000 CAD,24515 124 AVENUE 
