Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
1.0,1.0,624.0,.138,Residential,24900,126 3rd STREET W ,SK,Prairie Provinces
3.0,1.0,1536.0,.271,Residential,785000,138 Katepwa DRIVE S ,SK,Prairie Provinces
2.0,2.0,792.0,,Residential,64900,216 1st STREET W ,SK,Prairie Provinces
2.0,1.0,896.0,.275,Residential,49900,309 William STREET ,SK,Prairie Provinces
2.0,1.0,860.0,,Residential,85000,706 Alexandria STREET W ,SK,Prairie Provinces
4.0,1.0,1236.0,.143,Residential,45000,721 Main STREET ,SK,Prairie Provinces
1.0,2.0,817.0,.101,Residential,50000,1035 Princess STREET ,SK,Prairie Provinces
2.0,1.0,1088.0,.279,Residential,214900,911 Waskos DRIVE ,SK,Prairie Provinces
2.0,1.0,740.0,,Residential,49900,1656 Rae STREET ,SK,Prairie Provinces
2.0,1.0,1092.0,.151,Residential,197795,272 B Say Tah ROAD ,SK,Prairie Provinces
4.0,3.0,1386.0,.219,Residential,320000,219 10th AVENUE W ,SK,Prairie Provinces
2.0,2.0,1875.0,4.99,Residential,189900,White Fox Acreage ,SK,Prairie Provinces
4.0,2.0,1300.0,.138,Residential,140000,#84 Makwa Lake ,SK,Prairie Provinces
2.0,1.0,834.0,.149,Residential,75000,5260 Kings AVENUE ,SK,Prairie Provinces
3.0,2.0,1744.0,6.34,Residential,194900,"Acreage, CJ Road ",SK,Prairie Provinces
5.0,2.0,1260.0,.264,Residential,115900,220 Balaclava STREET ,SK,Prairie Provinces
4.0,2.0,1728.0,.207,Residential,89500,228 Mountain STREET ,SK,Prairie Provinces
2.0,1.0,1460.0,,Residential,175000,126 Indian POINT ,SK,Prairie Provinces
2.0,1.0,673.0,0.14,Residential,107000,12 Canary DRIVE ,SK,Prairie Provinces
2.0,2.0,1040.0,8.58,Farm,395000,Star Boom Farms ,SK,Prairie Provinces
,,,,Residential,275000,Log Cabin (To Be Removed) - Auction - ,SK,Prairie Provinces
3.0,1.0,1434.0,.264,Residential,96000,217 Throne STREET ,SK,Prairie Provinces
3.0,2.0,816.0,0.43,Residential,105000,517 5th STREET S ,SK,Prairie Provinces
2.0,1.0,727.0,.072,Residential,89900,212 Duffield STREET W ,SK,Prairie Provinces
1.0,1.0,684.0,.344,Residential,40000,126 3rd STREET W ,SK,Prairie Provinces
4.0,1.0,1420.0,.133,Residential,44900,722 Main STREET ,SK,Prairie Provinces
3.0,1.0,1755.0,,Residential,150000,713 8th STREET ,SK,Prairie Provinces
3.0,3.0,2201.0,.553,Residential,400000,17 Veterans BOULEVARD ,SK,Prairie Provinces
2.0,1.0,635.0,,Residential,45000,806 107th AVENUE ,SK,Prairie Provinces
1.0,1.0,838.0,.138,Residential,34900,200 Freeman STREET ,SK,Prairie Provinces
1.0,1.0,502.0,,Residential,32000,928 Lakeside AVENUE ,SK,Prairie Provinces
2.0,2.0,1798.0,1.13,Residential,699000,Brown/Sakal Acreage ,SK,Prairie Provinces
5.0,4.0,2880.0,.168,Residential,1060000,636 Beechdale TERRACE ,SK,Prairie Provinces
3.0,1.0,1232.0,.164,Residential,59900,109 Main STREET ,SK,Prairie Provinces
3.0,1.0,988.0,3.66,Residential,265000,Churchbridge Acreage ,SK,Prairie Provinces
2.0,1.0,808.0,.165,Residential,78000,781 1st STREET E ,SK,Prairie Provinces
3.0,1.0,950.0,.143,Residential,174900,183 McIntyre STREET N ,SK,Prairie Provinces
3.0,1.0,1076.0,4.14,Residential,219900,Abbott Acreage ,SK,Prairie Provinces
3.0,1.0,1800.0,1.47,Residential,35000,Star City Acreage ,SK,Prairie Provinces
3.0,1.0,744.0,.072,Residential,89900,1336 Montague STREET ,SK,Prairie Provinces
4.0,2.0,2100.0,.115,Residential,139000,2042 ELPHINSTONE STREET ,SK,Prairie Provinces
1.0,1.0,928.0,.072,Residential,269900,2858 Retallack STREET ,SK,Prairie Provinces
6.0,4.0,1520.0,4.26,Residential,224500,Jansen Acreage ,SK,Prairie Provinces
2.0,1.0,934.0,.092,Single,79900,4630 49 Street ,SK,Prairie Provinces
2.0,1.0,896.0,,Single,65000,18 Eastwood Trailer Park ,SK,Prairie Provinces
3.0,2.0,1222.0,.138,Residential,129900,1013 2nd STREET ,SK,Prairie Provinces
3.0,2.0,1040.0,>2.5,Residential,200000,PT SW 23-26-25 W3rd ,SK,Prairie Provinces
