Beds,Bath,Sqft,Price,Address,Province,Region,Latitude,Longitude,Location
4.0,3.0,2792182.0,699900.0,2111 blue jay pt nw ,AB,Prairie Provinces,53.5966165,-113.6525262,"Blue Jay Point NW, Starling, Big Lake, Edmonton, St. Albert (city), Alberta, T8N 3X4, Canada"
3.0,3.0,242599.0,559000.0,651 dalhousie cr nw ,AB,Prairie Provinces,53.48635392318138,-113.63817836017968,"651, Dalhousie Crescent NW, Donsdale, Lessard, West Jasper Place, Edmonton, Edmonton (city), Alberta, T6M 2L9, Canada"
5.0,3.0,1866.0,639900.0,10620 151 avenue ,AB,Prairie Provinces,55.2170765,-118.8128144,"151 Avenue, Whispering Ridge, Hamlet of Clairmont, County of Grande Prairie, Alberta, T8V 6J5, Canada"
5.0,3.0,1432.0,534900.0,4284 ryders ridge boulevard ,AB,Prairie Provinces,52.3010077,-114.0782025,"Ryders Ridge Boulevard, Sylvan Lake, Town of Sylvan Lake, Alberta, T4S 1S3, Canada"
4.0,3.0,1216.0,649900.0,4819 verona drive nw ,AB,Prairie Provinces,51.0950702,-114.1499798,"Verona Drive NW, Varsity, Calgary, Alberta, T3A 0N8, Canada"
3.0,4.0,1721164.0,600000.0,5230 township road 510 ,AB,Prairie Provinces,53.3668604,-113.602564,"Township Road 510, Edmonton South Central, Edmonton, Alberta, T9E 0V6, Canada"
3.0,3.0,177221.0,529000.0,71 evanscrest way nw ,AB,Prairie Provinces,51.1826804,-114.1048958,"Evanscrest Way NW, Ambleton, Calgary, Alberta, T3P 0J9, Canada"
3.0,3.0,1246471.0,539900.0,560 glenwright cr nw ,AB,Prairie Provinces,53.50388140620472,-113.66627605714,"560, Glenwright Crescent NW, Glastonbury, The Grange, Edmonton, Edmonton (city), Alberta, T5T 4K2, Canada"
4.0,1.0,1067.0,699900.0,5031 trelle drive ne ,AB,Prairie Provinces,51.0995355,-114.0569122,"Trelle Drive NE, Greenview, Calgary, Alberta, T2K 5X1, Canada"
3.0,2.0,1570.0,650000.0,75 glenpatrick drive ,AB,Prairie Provinces,51.1866904,-114.4783781,"Glenpatrick Drive, Glenbow, Cochrane, Town of Cochrane, Alberta, T4C 2A5, Canada"
3.0,3.0,209679.0,529000.0,22 arbour ridge close nw ,AB,Prairie Provinces,51.14228875,-114.18836451830973,"Arbour Ridge Close NW, Citadel, Calgary, Alberta, Canada"
3.0,3.0,17948.0,505000.0,129 west creek pond ,AB,Prairie Provinces,51.0358249,-113.8374583,"West Creek Pond, West Creek, Dawson's Landing, Chestermere, Alberta, T1X 1L8, Canada"
5.0,3.0,1857.0,515000.0,742 28th street ,AB,Prairie Provinces,53.2630871,-110.0180595,"28th Street, City of Lloydminster, Lloydminster (city), Alberta, T9V 2C1, Canada"
4.0,4.0,2200.0,660000.0,139 pantego way nw ,AB,Prairie Provinces,51.1644946,-114.0998681,"Pantego Way NW, Evanston, Calgary, Alberta, T3K 6J8, Canada"
4.0,3.0,1350.0,519900.0,15421 104b street ,AB,Prairie Provinces,55.2020435,-118.8102255,"104B Street, Arbour Hills, Grande Prairie, Grande Prairie (city), Alberta, T8V 6J5, Canada"
4.0,4.0,1568.0,519900.0,26 rockhaven way ,AB,Prairie Provinces,54.1515173,-115.6508381,"Rockhaven Way, Whitecourt, Alberta, T7S 0G6, Canada"
3.0,2.0,1708.0,649900.0,14900 107 street ,AB,Prairie Provinces,55.1898459,-118.817744,"107 Street, Royal Oaks, Grande Prairie, Grande Prairie (city), Alberta, T8V 7N6, Canada"
4.0,4.0,1200.0,599900.0,125 amberwood court ,AB,Prairie Provinces,56.710232,-111.3694275,"Amberwood Court, Abasand, Fort McMurray, Wood Buffalo, Alberta, T9J 1G9, Canada"
4.0,4.0,2210818.0,534900.0,12615 17 av sw ,AB,Prairie Provinces,53.4168511375,-113.539572975,"12615, 17 Avenue SW, Heritage Point, Heritage Valley, Edmonton, Alberta, T6W 1P4, Canada"
3.0,3.0,2046.0,568900.0,34 tenhove street ,AB,Prairie Provinces,52.2854134,-113.7564617,"Tenhove Street, City of Red Deer, Red Deer (city), Alberta, T4P 0M9, Canada"
4.0,4.0,160792.0,522999.0,335 copperpond boulevard se ,AB,Prairie Provinces,50.924663,-113.9239152,"Copperpond Boulevard SE, Copperfield, Calgary, Alberta, T2Z 5B6, Canada"
2.0,4.0,2881523.0,650000.0,9318 109 av nw ,AB,Prairie Provinces,53.557023642857146,-113.48256921428572,"9318, 109 Avenue NW, McCauley, Central Core, Avenue District, Edmonton, Edmonton (city), Alberta, T5H 2E4, Canada"
5.0,3.0,1825.0,598895.0,27 ranch estates road nw ,AB,Prairie Provinces,51.1236908,-114.1756683,"Ranch Estates Road NW, Ranchlands, Calgary, Alberta, T3G 1M8, Canada"
3.0,3.0,2156998.0,590000.0,7018 162a av nw ,AB,Prairie Provinces,53.623012,-113.4500802,"162A Avenue NW, Ozerna, Lake District, Edmonton, Alberta, T5C 0R9, Canada"
5.0,2.0,110869.0,557900.0,3420 button road nw ,AB,Prairie Provinces,51.0945982,-114.1382296,"Button Road NW, Brentwood, Calgary, Alberta, T2L 0G6, Canada"
3.0,3.0,2043.0,599000.0,5102 36 avenue ,AB,Prairie Provinces,53.3436138,-113.4304782,"36 Avenue, Four Season Estates, Beaumont, Alberta, T4X0G4, Canada"
5.0,2.0,1724178.0,699900.0,11622 74 av nw ,AB,Prairie Provinces,53.51039755384616,-113.53257213846156,"11622, 74 Avenue NW, Belgravia, Greater Strathcona, Edmonton, Edmonton (city), Alberta, T6G 0G1, Canada"
4.0,4.0,2373462.0,659000.0,908 thompson pl nw ,AB,Prairie Provinces,53.44742051428572,-113.56875465714286,"908, Thompson Place NW, Terwillegar Towne, Terwillegar Community, Terwillegar Heights, Edmonton, Edmonton (city), Alberta, T6R 0G5, Canada"
5.0,5.0,244246.0,684900.0,52 saddlestone grove ne ,AB,Prairie Provinces,51.12897,-113.9244226,"Saddlestone Gate NE, Homestead, Calgary, Alberta, T3J 0J1, Canada"
6.0,3.0,1920.0,699000.0,443049 range road 40 ,AB,Prairie Provinces,52.9584326,-114.4366602,"Range Road 40, County of Wetaskiwin, Alberta, Canada"
5.0,3.0,130477.0,549900.0,8415 7 street sw ,AB,Prairie Provinces,51.0483599,-114.0786462,"7 Street SW, Downtown West End, Calgary, Alberta, T2P 3T7, Canada"
7.0,4.0,2430834.0,625000.0,16766 61 st nw ,AB,Prairie Provinces,51.0840612,-114.1763256,"61 Street NW, Montgomery, Calgary, Alberta, T3B 0E7, Canada"
5.0,4.0,2034.0,599000.0,47 ranch estates road nw ,AB,Prairie Provinces,51.1236908,-114.1756683,"Ranch Estates Road NW, Ranchlands, Calgary, Alberta, T3G 1M8, Canada"
3.0,3.0,215109.0,559999.0,208 sunset view ,AB,Prairie Provinces,51.2107057,-114.4661557,"Sunset View, Sunset Ridge, Cochrane, Town of Cochrane, Alberta, T4C 0L8, Canada"
5.0,3.0,158068.0,629000.0,544062 range road 152 ,AB,Prairie Provinces,55.0000432,-112.192023,"Range Road 152, Lac La Biche County, Alberta, Canada"
4.0,4.0,1777.0,520000.0,713 10 street se ,AB,Prairie Provinces,55.27461546845748,-114.76077685193565,"713, 10 Street SE, Slave Lake, Municipal District of Lesser Slave River, Alberta, T0G 2A3, Canada"
4.0,3.0,1522.0,569000.0,5606 27 ave close ,AB,Prairie Provinces,52.9939778,-112.8363926,"27 Avenue Close, Valleyview, Camrose, Alberta, T4V, Canada"
3.0,2.0,1319343.0,524900.0,1300 beachview cr ,AB,Prairie Provinces,53.52469819346741,-114.12570073931094,"1300, Beachview Crescent, Village of Spring Lake, Spring Lake (village), Alberta, T7Z 1X2, Canada"
5.0,3.0,1250.0,589500.0,136 beale crescent ,AB,Prairie Provinces,56.69787285,-111.3585385,"136, Beale Crescent, Waterways, Fort McMurray, Wood Buffalo, Alberta, T9H 5E7, Canada"
5.0,4.0,243891.0,650000.0,138 autumn gardens se ,AB,Prairie Provinces,50.896138,-113.9674719,"Autumn Gardens SE, Auburn Bay, Calgary, Alberta, T2Z 4N6, Canada"
3.0,3.0,1788.0,560000.0,11 creeks crossing ,AB,Prairie Provinces,54.3063291,-116.40932680947348,"Two Creeks Rest Area, Municipal District of Greenview, Alberta, Canada"
5.0,4.0,2691.0,565500.0,7236 158 av nw ,AB,Prairie Provinces,53.62102988480461,-113.45402986702842,"7236, 158 Avenue NW, Ozerna, Lake District, Edmonton, Edmonton (city), Alberta, T5Z 2V4, Canada"
5.0,4.0,2381.0,650000.0,593 edinburgh road w ,AB,Prairie Provinces,49.693188,-112.9020298,"Edinburgh Road W, Lethbridge, Alberta, T1J 5C9, Canada"
4.0,3.0,2336003.0,570000.0,5930 19a av sw sw ,AB,Prairie Provinces,53.4164144,-113.4278861,"19A Avenue SW, Aurora, Walker, Southeast, Edmonton, Alberta, T6X 2H9, Canada"
3.0,3.0,2648.0,699900.0,219 lakepointe drive ,AB,Prairie Provinces,51.0632923,-113.8218888,"Lakepointe Drive, Lakepointe, Chestermere, Alberta, T1X 0S1, Canada"
6.0,3.0,1740.0,683000.0,743011 range road 51 ,AB,Prairie Provinces,51.1323472,-114.5831691,"Range Road 51, Rocky View County, Alberta, Canada"
4.0,4.0,158591.0,648888.0,2834 parkdale boulevard nw ,AB,Prairie Provinces,51.0530252,-114.1229476,"Parkdale Boulevard NW, West Hillhurst, Calgary, Alberta, T2N 3S6, Canada"
3.0,3.0,2629.0,640000.0,245 evanspark circle nw ,AB,Prairie Provinces,51.171276,-114.1138151,"Evanspark Circle NW, Evanston, Calgary, Alberta, T3P 0M9, Canada"
5.0,3.0,1383.0,639900.0,122 nelson lane ,AB,Prairie Provinces,56.74659052218552,-111.48545988983236,"122, Nelson Lane, Fort McMurray, Wood Buffalo, Alberta, T9K 1X4, Canada"
4.0,4.0,1926.0,659900.0,160 wilson drive ,AB,Prairie Provinces,56.71935666567029,-111.46322330372224,"160, Wilson Drive, Fort McMurray, Wood Buffalo, Alberta, T9K 2S1, Canada"
4.0,3.0,1292003.0,519900.0,10814 32a av nw ,AB,Prairie Provinces,53.46448832222222,-113.50887038888888,"10814, 32A Avenue NW, Steinhauer, Kaskitayo, Edmonton, Edmonton (city), Alberta, T6J 4A6, Canada"
4.0,2.0,884.0,515000.0,1028 21 avenue se ,AB,Prairie Provinces,51.0345684,-114.0396712,"21 Avenue SE, Ramsay, Calgary, Alberta, T2G 3G6, Canada"
4.0,4.0,188605.0,549900.0,232 citadel park nw ,AB,Prairie Provinces,51.1410564,-114.1735473,"Citadel Park NW, Citadel, Calgary, Alberta, T3G 4B8, Canada"
4.0,3.0,2589388.0,624900.0,9811 223 st nw ,AB,Prairie Provinces,53.5208709,-113.7000755,"223 Street NW, Rosenthal, Lewis Farms, Edmonton, Alberta, T5T 4S2, Canada"
4.0,4.0,2231485.0,518000.0,4004 164 av nw ,AB,Prairie Provinces,53.626501,-113.4822396,"164 Avenue NW, Eaux Claires, Lake District, Edmonton, St. Albert (city), Alberta, T5Z 2X4, Canada"
4.0,2.0,1147.0,549900.0,2416 richmond road sw ,AB,Prairie Provinces,51.03074075,-114.11449835928352,"2416, Richmond Road SW, Richmond, Calgary, Alberta, T2T 5E4, Canada"
5.0,3.0,146406.0,699900.0,4 varslea place nw ,AB,Prairie Provinces,51.0877414,-114.1481025,"Varslea Place NW, Varsity, Calgary, Alberta, T3A 0C6, Canada"
5.0,3.0,1222.0,554900.0,55 fairway drive ,AB,Prairie Provinces,52.470753,-113.757068,"55, Fairway Drive, City of Lacombe, Alberta, T4L 1K7, Canada"
3.0,2.0,900.0,588888.0,2111 5 avenue nw ,AB,Prairie Provinces,51.0571276,-114.093593,"5 Avenue NW, Hillhurst, Calgary, Alberta, T2N 0S2, Canada"
4.0,4.0,2228.0,589900.0,548 sixmile crescent s ,AB,Prairie Provinces,49.653534,-112.7778875,"Sixmile Crescent S, Southgate, Lethbridge, Alberta, T1K 8A3, Canada"
3.0,3.0,225202.0,624900.0,8 walgrove landing se ,AB,Prairie Provinces,50.8668902,-114.0193614,"Walgrove Landing SE, Walden, Calgary, Alberta, T2X 0M7, Canada"
5.0,4.0,2263.0,524900.0,5201 45 avenue ,AB,Prairie Provinces,52.6346685,-114.2437241,"5201, 45 Avenue, Rimbey, Alberta, T0C 2J0, Canada"
4.0,2.0,105063.0,514900.0,2121 westmount road nw ,AB,Prairie Provinces,51.0520378,-114.1006373,"Westmount Road NW, Hillhurst, Calgary, Alberta, T2N 3M2, Canada"
3.0,4.0,1979.0,515000.0,43 vintage meadows place se ,AB,Prairie Provinces,50.0074763,-110.6526031,"Vintage Meadows Place South-east, Medicine Hat, Medicine Hat (city), Alberta, T1B 4C6, Canada"
5.0,3.0,121651.0,679000.0,139 silver ridge rise nw ,AB,Prairie Provinces,51.1121173,-114.1977067,"Silver Ridge Rise NW, Silver Springs, Calgary, Alberta, T3B 4R9, Canada"
5.0,4.0,2177.0,585000.0,60 douglas woods grove se ,AB,Prairie Provinces,50.9422602,-113.98751134669718,"Douglas Woods Grove SE, Calgary, Alberta, Canada"
3.0,4.0,2159.0,649900.0,18 cranarch circle se ,AB,Prairie Provinces,50.8774586,-113.97933316392307,"18, Cranarch Circle SE, Cranston, Calgary, Alberta, T3M 0S8, Canada"
3.0,3.0,139145.0,609900.0,312 crimson close ,AB,Prairie Provinces,51.0219554,-113.8323145,"Crimson Close, Rainbow Falls, Dawson's Landing, Chestermere, Alberta, T1X 0V3, Canada"
4.0,3.0,143484.0,675000.0,7 rustic crescent ,AB,Prairie Provinces,52.3163123,-114.1108307,"Rustic Crescent, Summer Village of Norglenwold, Alberta, T4S 1H5, Canada"
4.0,3.0,250227.0,579850.0,131 morris court ,AB,Prairie Provinces,52.3782086,-113.7693519,"Morris Court, Blackfalds, Alberta, T0M 0J0, Canada"
5.0,3.0,1719.0,529900.0,267 sixmile ridge s ,AB,Prairie Provinces,49.652087,-112.7814833,"Sixmile Ridge S, Southgate, Lethbridge, Alberta, T1K 8A3, Canada"
4.0,4.0,2166686.0,587500.0,9931 145 av nw ,AB,Prairie Provinces,53.60712926467328,-113.49431191675544,"9931, 145 Avenue NW, Griesbach, Edmonton, Edmonton (city), Alberta, T5E 6R8, Canada"
3.0,3.0,2308125.0,629000.0,2060 ware rd nw ,AB,Prairie Provinces,53.4433584,-113.6188675,"Ware Road NW, Windermere Neighbourhood, Windermere, Edmonton, Edmonton (city), Alberta, T6W 0S4, Canada"
5.0,4.0,22234.0,659000.0,139 edgeridge close nw ,AB,Prairie Provinces,51.1369203,-114.1457809,"Edgeridge Close NW, Edgemont, Calgary, Alberta, T3A 6E5, Canada"
4.0,2.0,1204.0,549900.0,2510 26 street se ,AB,Prairie Provinces,51.0221458,-113.9992129,"26 Street SE, Valleyfield, Calgary, Alberta, T2B 0G9, Canada"
5.0,4.0,219233.0,599900.0,29 caribou crescent ,AB,Prairie Provinces,52.287139,-113.7788286,"Caribou Crescent, City of Red Deer, Red Deer (city), Alberta, T4P 0K4, Canada"
4.0,4.0,2466032.0,599900.0,8 king st ,AB,Prairie Provinces,53.2634819,-113.5885379,"8, King Street, City of Leduc, Alberta, T9E 0J2, Canada"
5.0,3.0,1519016.0,529000.0,1417 wildrye co ,AB,Prairie Provinces,54.4578718,-110.209008,"Wildrye Crescent East, City of Cold Lake, Alberta, T9M 0L6, Canada"
4.0,3.0,22759.0,529900.0,19 whitefield place ne ,AB,Prairie Provinces,51.0880128,-113.9728715,"Whitefield Place NE, Whitehorn, Calgary, Alberta, T1Y 6A3, Canada"
2.0,1.0,1001.0,510000.0,1419 18 avenue nw ,AB,Prairie Provinces,51.06848445,-114.0933869677817,"1419, 18 Avenue NW, Balmoral, Mount Pleasant, Calgary, Alberta, T2M 0W7, Canada"
5.0,4.0,21182.0,695000.0,109 park meadows place ,AB,Prairie Provinces,51.78374405,-114.125851726258,"109, Park Meadows Place, Olds, Town of Olds, Alberta, T4H 0E1, Canada"
7.0,3.0,2572596.0,550000.0,9203 58 st nw ,AB,Prairie Provinces,53.5268628,-113.4235935,"9203, 58 Street NW, Ottewell, Edmonton, Edmonton (city), Alberta, T6B 3W2, Canada"
4.0,3.0,2406.0,699777.0,35047  township road 510 ,AB,Prairie Provinces,53.3668604,-113.602564,"Township Road 510, Edmonton South Central, Edmonton, Alberta, T9E 0V6, Canada"
5.0,3.0,2100.0,550000.0,25307 township road 410 ,AB,Prairie Provinces,52.4921574,-111.1483758,"Township Road 410, Municipal District of Provost, Alberta, Canada"
4.0,3.0,2407153.0,608000.0,17827 9 av sw ,AB,Prairie Provinces,51.0446253,-114.0641792,"9 Avenue SW, Victoria Park, Downtown Commercial Core, Calgary, Alberta, T2P 1K1, Canada"
4.0,4.0,1708.0,529900.0,192 cityside park ne ,AB,Prairie Provinces,51.1452316,-113.9606178,"Cityside Park NE, Cityscape, Calgary, Alberta, T3N 0X4, Canada"
4.0,4.0,182219.0,624999.0,48 howse crescent ne ,AB,Prairie Provinces,51.1839782,-114.055171,"Howse Crescent NE, Livingston, Calgary, Alberta, T3K 5V9, Canada"
3.0,3.0,1749042.0,589000.0,5028 lakeview dr ,AB,Prairie Provinces,53.6703515,-114.3821436,"5028, Lakeview Drive, Val Quentin, Summer Village of Val Quentin, Alberta, T0E 0A0, Canada"
3.0,3.0,218789.0,600000.0,58031 range road 93 ,AB,Prairie Provinces,52.8055888,-111.238296,"Range Road 93, Municipal District of Wainwright, Alberta, Canada"
4.0,3.0,1569.0,623900.0,531 highwood drive ,AB,Prairie Provinces,53.3488935,-113.7299046,"Highwood Drive, Highwood, Devon, Alberta, T9G 1X6, Canada"
2.0,1.0,87192.0,569900.0,1724 westmount road nw ,AB,Prairie Provinces,51.0522502,-114.09961831376052,"1724, Westmount Road NW, Hillhurst, Calgary, Alberta, T2N 3M3, Canada"
3.0,3.0,2103286.0,584775.0,179 edgemont rd nw ,AB,Prairie Provinces,51.1143469,-114.1442147,"Edgemont Road NW, Dalhousie, Calgary, Alberta, T3A 2J8, Canada"
4.0,2.0,1171769.0,679900.0,5207 109a av nw ,AB,Prairie Provinces,53.55835945,-113.4208543,"5207, 109A Avenue NW, Capilano, Greater Hardisty, Avenue District, Edmonton, Edmonton (city), Alberta, T5A 1J8, Canada"
5.0,4.0,2743851.0,684900.0,12 kelso co ,AB,Prairie Provinces,53.6516787,-113.587952,"12, Kelso Court, St. Albert, Alberta, T8N 1B9, Canada"
3.0,3.0,3020.0,589000.0,6803 58 street ,AB,Prairie Provinces,54.7202725,-113.2980559,"58 Street, Town of Athabasca, Alberta, T9S 1G8, Canada"
4.0,4.0,2094997.0,629900.0,6917 johnnie caine wy nw ,AB,Prairie Provinces,53.6082201,-113.5117735,"Johnnie Caine Way NW, Griesbach, Edmonton, Edmonton (city), Alberta, T5E 6N3, Canada"
5.0,4.0,1758.0,509900.0,139 saddlehorn close ne ,AB,Prairie Provinces,51.1322778,-113.9432884,"Saddlehorn Close NE, Saddle Ridge, Calgary, Alberta, T3J 4J2, Canada"
4.0,3.0,1456.0,650000.0,53008 range road 84 ,AB,Prairie Provinces,53.3271749,-111.1264425,"Range Road 84, County of Minburn, Alberta, T0B 2W0, Canada"
3.0,3.0,173591.0,535000.0,7751 yorke mews nw ,AB,Prairie Provinces,53.5689384,-113.5197032,"Yorke Mews NW, Blatchford, Edmonton, Edmonton (city), Alberta, T5G 0W6, Canada"
4.0,4.0,212092.0,514500.0,402 cimarron boulevard ,AB,Prairie Provinces,50.7058233,-113.9613406,"402, Cimarron Boulevard, Cimarron Park, Okotoks, Town of Okotoks, Alberta, T1S 2N7, Canada"
4.0,4.0,1943.0,619900.0,204 masters crescent se ,AB,Prairie Provinces,50.8983278,-113.9092815,"Masters Crescent SE, Mahogany, Calgary, Alberta, T3M 2Z8, Canada"
6.0,4.0,2548808.0,587500.0,16783 36 st nw ,AB,Prairie Provinces,51.0875907,-114.1389142,"36 Street NW, Brentwood, Calgary, Alberta, T2L 2A1, Canada"
6.0,4.0,2316843.0,659000.0,8044 18 av sw ,AB,Prairie Provinces,51.0371372,-114.0687231,"18 Avenue SW, Victoria Park, Beltline, Calgary, Alberta, T2S 0C4, Canada"
3.0,3.0,2284.0,625000.0,96 masters row se ,AB,Prairie Provinces,50.8931408,-113.9083588,"Masters Row SE, Mahogany, Calgary, Alberta, T3M 2Z8, Canada"
5.0,4.0,1973.0,549900.0,1076 martindale boulevard ne ,AB,Prairie Provinces,51.1140998,-113.9479394,"Martindale Boulevard NE, Taradale, Calgary, Alberta, T3J 3E5, Canada"
5.0,4.0,2042.0,510000.0,61 westview boulevard ,AB,Prairie Provinces,49.7873791,-112.1670574,"Westview Boulevard, Taber, Town of Taber, Alberta, T1G 2A4, Canada"
3.0,4.0,271325.0,649900.0,529 boulder creek green se ,AB,Prairie Provinces,50.9613253,-113.6645235,"Boulder Creek Green SE, Langdon, Rocky View County, Alberta, T0J 1X2, Canada"
4.0,2.0,1220.0,649900.0,23 cambrian drive nw ,AB,Prairie Provinces,51.0810862,-114.0894884,"Cambrian Drive NW, Cambrian Heights, Calgary, Alberta, T2K 1P5, Canada"
4.0,3.0,1218.0,535999.0,7013 85 street ,AB,Prairie Provinces,55.14372,-118.74521405,"7013, 85 Street, Signature Falls, Grande Prairie, Grande Prairie (city), Alberta, T8X 0K6, Canada"
4.0,4.0,2223.0,614899.0,91 bridlecreek heath sw ,AB,Prairie Provinces,50.9006567,-114.0979666,"Bridlecreek Heath SW, Bridlewood, Calgary, Alberta, T2Y 3N6, Canada"
5.0,3.0,1778536.0,634900.0,183 rhatigan rd e nw ,AB,Prairie Provinces,53.47499192335543,-113.58092055259178,"183, Rhatigan Road East NW, Rhatigan Ridge, Riverbend Community, Riverbend, Edmonton, Edmonton (city), Alberta, T6R 2H7, Canada"
4.0,4.0,1877995.0,514900.0,4 greenbriar cr ,AB,Prairie Provinces,53.5426824,-113.2608682,"Greenbriar Crescent, Heritage Hills, Sherwood Park, Strathcona County, Alberta, T8A 5V9, Canada"
4.0,4.0,1967659.0,519900.0,1704 hodgson pl nw ,AB,Prairie Provinces,53.4549471,-113.5590638,"1704, Hodgson Place NW, Hodgson, Terwillegar Heights, Edmonton, Edmonton (city), Alberta, T6R 3E7, Canada"
5.0,3.0,1356.0,555000.0,43165 range road 114 ,AB,Prairie Provinces,54.6130674,-111.618864,"Range Road 114, Lac La Biche County, Alberta, Canada"
5.0,4.0,1842.0,524900.0,23 castlefall way ne ,AB,Prairie Provinces,51.1018644,-113.9610852,"Castlefall Way NE, Castleridge, Calgary, Alberta, T3J 4L4, Canada"
4.0,3.0,1738.0,669900.0,4011 charleswood drive nw ,AB,Prairie Provinces,51.0834655,-114.1252427,"Charleswood Drive NW, Brentwood, Calgary, Alberta, T2L 2C1, Canada"
4.0,3.0,2446011.0,629000.0,5807 pelerin cr ,AB,Prairie Provinces,53.3410967,-113.4250298,"Pelerin Crescent, Place Chaleureuse, Beaumont, Alberta, T4X 0H5, Canada"
5.0,2.0,134236.0,680000.0,92 southampton drive sw ,AB,Prairie Provinces,50.95958275,-114.08997549725296,"Calgary Tire Shop Inc., 92, Southampton Drive SW, Southwood, Calgary, Alberta, T2W 1E9, Canada"
4.0,3.0,1560.0,649900.0,236 ranchman bay ne ,AB,Prairie Provinces,50.0643506,-110.652053,"Ranchman Bay Northeast, North Gate Village, Medicine Hat, Medicine Hat (city), Alberta, T1C 1R7, Canada"
4.0,4.0,2197.0,539900.0,1366 new brighton drive se ,AB,Prairie Provinces,50.9253155,-113.9557188,"New Brighton Drive SE, Prestwick, New Brighton, Calgary, Alberta, T2Z 0G4, Canada"
4.0,3.0,2180.0,629900.0,116 main street ,AB,Prairie Provinces,53.5423761,-113.9026715,"116, Main Street, Shep Industrial, City Centre, City of Spruce Grove, Stony Plain (town), Alberta, T7X 3X2, Canada"
2.0,1.0,112132.0,649000.0,1602 broadview road nw ,AB,Prairie Provinces,51.0503982,-114.09497992935532,"1602, Broadview Road NW, Hillhurst, Calgary, Alberta, T2N 3H1, Canada"
3.0,3.0,1693.0,509900.0,79 edgeland rise nw ,AB,Prairie Provinces,51.1324873,-114.1600475,"Edgeland Rise NW, Edgemont, Calgary, Alberta, T3A 3S2, Canada"
2.0,1.0,759.0,509000.0,1022 8 avenue ne ,AB,Prairie Provinces,51.0596457,-113.9352166,"8 Avenue NE, Abbeydale, Calgary, Alberta, T2A 6N7, Canada"
5.0,4.0,2887.0,689900.0,10205 76 avenue ,AB,Prairie Provinces,55.14952768839171,-118.80318705626414,"10205, 76 Avenue, Mission Heights, Grande Prairie, Grande Prairie (city), Alberta, T8W 0H1, Canada"
2.0,1.0,108591.0,550000.0,7 stanley place sw ,AB,Prairie Provinces,51.0153606,-114.06629914486643,"Stanley Place SW, Parkhill/Stanley Park, Calgary, Alberta, Canada"
3.0,3.0,1383.0,549900.0,248 hidden circle nw ,AB,Prairie Provinces,51.1466711,-114.1124311,"Hidden Circle NW, Hidden Valley, Calgary, Alberta, T3A 5G4, Canada"
3.0,2.0,1072417.0,599900.0,16343 98 st nw ,AB,Prairie Provinces,53.6266098,-113.49332856363635,"16343, 98 Street NW, Lorelei, Castle Downs, Edmonton, St. Albert (city), Alberta, T5X 5L1, Canada"
3.0,2.0,1014.0,699500.0,6103 bow crescent nw ,AB,Prairie Provinces,51.0872643,-114.1810101,"Bow Crescent NW, Bowness, Calgary, Alberta, T3B 0E7, Canada"
4.0,4.0,1466.0,549900.0,776 athabasca avenue ,AB,Prairie Provinces,56.710799,-111.3752739,"Athabasca Avenue, Abasand, Fort McMurray, Wood Buffalo, Alberta, T9J 1G9, Canada"
5.0,4.0,1911.0,529786.0,101 saddlecrest place ne ,AB,Prairie Provinces,51.1363199,-113.9456142,"Saddlecrest Place NE, Saddle Ridge, Calgary, Alberta, T3J 5N1, Canada"
4.0,4.0,175171.0,539900.0,65 tuscany ridge mews nw ,AB,Prairie Provinces,51.1300949,-114.25521700241131,"65, Tuscany Ridge Mews NW, Tuscany, Calgary, Alberta, T3L 3B7, Canada"
4.0,4.0,1556.0,609000.0,157 snowy owl way ,AB,Prairie Provinces,56.747598,-111.4240982,"157, Snowy Owl Way, Fort McMurray, Wood Buffalo, Alberta, T9K 0Z5, Canada"
6.0,4.0,2435.0,575000.0,508 3rd avenue nw ,AB,Prairie Provinces,51.5937277,-113.4858045,"3rd Avenue NW, Village of Linden, Linden, Alberta, T0M 0B5, Canada"
3.0,3.0,1750.0,549900.0,119 woodstock road sw ,AB,Prairie Provinces,50.9449758,-114.1140035,"Woodstock Road SW, Woodlands, Calgary, Alberta, T2W 5E5, Canada"
3.0,4.0,1499425.0,649000.0,2788 blatchford rd nw ,AB,Prairie Provinces,53.5687211,-113.5179244,"Blatchford Road NW, Blatchford, Edmonton, Edmonton (city), Alberta, T5G 0W6, Canada"
5.0,4.0,2260117.0,644900.0,12 walters pl ,AB,Prairie Provinces,53.25314299003212,-113.58460203594942,"12, Walters Place, City of Leduc, Alberta, T9E 0J2, Canada"
4.0,3.0,1313208.0,579900.0,14142 township road 584 ,AB,Prairie Provinces,54.0365571460727,-113.7029257782832,"14142, Township Road 584, Westlock County, Alberta, Canada"
6.0,4.0,260471.0,680000.0,19 sherwood grove nw ,AB,Prairie Provinces,51.1592608,-114.1520582,"Sherwood Grove NW, Sherwood, Calgary, Alberta, T3R, Canada"
3.0,3.0,1847.0,559000.0,205 willow park ,AB,Prairie Provinces,53.4159238,-113.7557975,"Willow Park, Parkland County, Alberta, T7Y 1C5, Canada"
6.0,3.0,2929.0,699900.0,4 commerce street nw ,AB,Prairie Provinces,51.0829428,-114.0913178,"Commerce Street NW, Cambrian Heights, Calgary, Alberta, T2K 1P5, Canada"
