Beds,Bath,Sqft,Price,Address,Province,Region
2.0,1.0,114399.0,444900.0,Allée de l'Étang ,QC,Central Canada
3.0,1.0,113204.0,449000.0,Allée de la Sérénité ,QC,Central Canada
3.0,1.0,113204.0,449000.0,Allée de la Sérénité ,QC,Central Canada
3.0,1.0,113204.0,489000.0,Allée de la Sérénité ,QC,Central Canada
3.0,1.0,113204.0,449000.0,Allée de la Sérénité ,QC,Central Canada
3.0,1.0,113204.0,449000.0,Allée de la Sérénité ,QC,Central Canada
3.0,3.0,3651.0,1900000.0,Allée du Rabaska ,QC,Central Canada
3.0,3.0,3651.0,1900000.0,Allée du Rabaska ,QC,Central Canada
3.0,2.0,1079.0,500000.0,29 MORGAN Road ,ON,Central Canada
4.0,2.0,1580.0,529900.0,119 CHARLOTTE Street ,ON,Central Canada
5.0,2.0,2000.0,700000.0,62 PALMERSTON Avenue ,ON,Central Canada
4.0,2.0,1600.0,599000.0,57 STIRTON Street ,ON,Central Canada
3.0,2.0,1340.0,559900.0,281 TRAGINA Avenue N ,ON,Central Canada
4.0,1.0,2207.0,699000.0,178841 17 GREY Road ,ON,Central Canada
3.0,2.0,2250.0,700000.0,1441 Waynco Road ,ON,Central Canada
2.0,2.0,1299.0,700000.0,15 JOHN Street ,ON,Central Canada
5.0,3.0,2000.0,700000.0,28 Gibson Avenue ,ON,Central Canada
4.0,3.0,2150.0,700000.0,539 Arum terrace ,ON,Central Canada
4.0,2.0,1050.0,900000.0,31 KING Street ,ON,Central Canada
3.0,3.0,1520.0,900000.0,Smart Towns in Markham Insider VIP Access ,ON,Central Canada
4.0,3.0,2536.0,900000.0,32 PARKVIEW Drive ,ON,Central Canada
3.0,1.0,950.0,900000.0,3695 MOYER Road ,ON,Central Canada
3.0,3.0,2424.0,1250000.0,1228 Bonin Cres ,ON,Central Canada
3.0,2.0,1537.0,1250000.0,975 Foss Road ,ON,Central Canada
5.0,3.0,3000.0,1250000.0,113 Wilbert Cox Dr. ,ON,Central Canada
4.0,2.0,1537.0,1250000.0,5127 Cherryhill Crescent ,ON,Central Canada
3.0,3.0,1670.0,1250000.0,30 Barnsdale Lane ,ON,Central Canada
2.0,2.0,1370.0,1250000.0,4064 Flemish Drive ,ON,Central Canada
4.0,1.0,1153.0,1100000.0,2064 RIVER Road ,ON,Central Canada
1.0,1.0,1920.0,1100000.0,125 Port Maitland Road ,ON,Central Canada
4.0,3.0,2500.0,1250000.0,29 Swales Cres ,ON,Central Canada
4.0,2.0,1500.0,927500.0,48 Grassmere Cres W ,ON,Central Canada
4.0,3.0,2600.0,1250000.0,26 AUGUSTA DRIVE ,ON,Central Canada
5.0,3.0,3400.0,1199000.0,1644 #3 Highway E ,ON,Central Canada
4.0,2.0,1638.0,1250000.0,27 Port Master Drive ,ON,Central Canada
4.0,3.0,2681.0,1250000.0,4091 Highland Park Drive ,ON,Central Canada
4.0,3.0,2662.0,1499900.0,1764 Pilgrims Way ,ON,Central Canada
3.0,2.0,1691.0,1799000.0,2127 PT ABINO Road N ,ON,Central Canada
3.0,3.0,2475.0,1550000.0,1291 Concession 6 Woodhouse Road ,ON,Central Canada
3.0,3.0,2475.0,1550000.0,1291 Concession 6 Woodhouse Road ,ON,Central Canada
2.0,2.0,1370.0,1250000.0,4064 Flemish Drive ,ON,Central Canada
4.0,2.0,2515.0,1665000.0,923 2ND Line ,ON,Central Canada
4.0,1.0,1894.0,1699900.0,960 Caistorville Road ,ON,Central Canada
5.0,5.0,3966.0,2000000.0,155 JOHN Street W ,ON,Central Canada
1.0,1.0,895.0,1850000.0,438 Burtch Road ,ON,Central Canada
3.0,4.0,2300.0,2999999.0,3031 Cedar Springs Road ,ON,Central Canada
3.0,2.0,2000.0,10000000.0,7156 WHITE CHURCH Road ,ON,Central Canada
5.0,2.0,2877.0,2175000.0,920 6th Conc Road W ,ON,Central Canada
5.0,2.0,3200.0,4899900.0,51 OAKES Road S ,ON,Central Canada
3.0,1.0,1200.0,2100000.0,8082-8084 5th Conc Road ,ON,Central Canada
3.0,2.0,2800.0,4190000.0,3595 SEVENTEENTH Street ,ON,Central Canada
5.0,3.0,2200.0,3990000.0,PT LT16 WINDHAM Road ,ON,Central Canada
3.0,2.0,2070.0,7500000.0,440 4TH Line ,ON,Central Canada
3.0,2.0,6584.0,5900000.0,3870 TINTERN Road ,ON,Central Canada
2.0,1.0,1200.0,2399000.0,422 MCCLUNG Road ,ON,Central Canada
4.0,2.0,1320.0,234900.0,402 Andrews Street ,MB,Prairie Provinces
