Beds,Bath,Sqft,Price,Address,Province,Region,Latitude,Longitude,Location
3.0,2.0,1157991.0,389900.0,102 maple co ,AB,Prairie Provinces,,,NaN
5.0,3.0,1295017.0,358900.0,7 st 2109,AB,Prairie Provinces,,,NaN
4.0,3.0,138016.0,314000.0,104 av 9810,AB,Prairie Provinces,,,NaN
5.0,2.0,1680.0,360000.0,202 205044 rr150 ,AB,Prairie Provinces,,,NaN
5.0,2.0,1087.0,334999.0,16602-105av ,AB,Prairie Provinces,,,NaN
4.0,3.0,1184255.0,379900.0,99 av 8618,AB,Prairie Provinces,,,NaN
5.0,3.0,1403626.0,395000.0,21432 95 av nw nw ,AB,Prairie Provinces,,,NaN
5.0,2.0,1044108.0,339900.0,91 st 9808,AB,Prairie Provinces,,,NaN
3.0,3.0,1993.0,398500.0,23074 twp 730 ,AB,Prairie Provinces,,,NaN
3.0,3.0,1209335.0,345000.0,631 mcdonough li nw ,AB,Prairie Provinces,,,NaN
3.0,3.0,1306857.0,354000.0,721 allard bv sw sw ,AB,Prairie Provinces,,,NaN
2.0,1.0,911711.0,375900.0,62231 rr 195 ,AB,Prairie Provinces,,,NaN
5.0,3.0,1362.0,375000.0,3406 63 avenueclose ,AB,Prairie Provinces,,,NaN
5.0,3.0,1551308.0,370000.0,54 st 4821,AB,Prairie Provinces,,,NaN
4.0,3.0,1333229.0,329900.0,104 av 9821,AB,Prairie Provinces,,,NaN
3.0,3.0,1158206.0,329900.0,95 av 9811,AB,Prairie Provinces,,,NaN
4.0,1.0,1089963.0,390000.0,1305 twp rd 642a,AB,Prairie Provinces,,,NaN
3.0,3.0,1763036.0,399000.0,11718 85 st nw nw ,AB,Prairie Provinces,,,NaN
3.0,2.0,1676062.0,374000.0,55408 rr 265 ,AB,Prairie Provinces,,,NaN
1.0,1.0,1780.0,360000.0,"13, 842052 range road 241 13",AB,Prairie Provinces,,,NaN
3.0,3.0,1266.0,330000.0,7017 99st ,AB,Prairie Provinces,,,NaN
3.0,2.0,1202877.0,356500.0,523 silver_berry rd nw ,AB,Prairie Provinces,,,NaN
1.0,1.0,438.0,389000.0,"108, 201 muskrat street ",AB,Prairie Provinces,,,NaN
3.0,2.0,142397.0,350000.0,53130 rrd 83,AB,Prairie Provinces,,,NaN
3.0,3.0,1206644.0,399000.0,51314 rge rd 21 29,AB,Prairie Provinces,,,NaN
2.0,1.0,1372.0,379500.0,"16, 4354 highway 27 highway 16",AB,Prairie Provinces,,,NaN
4.0,3.0,1104386.0,364900.0,36 glenbrook bv ,AB,Prairie Provinces,,,NaN
5.0,3.0,1625.0,379900.0,11414 101  street street ,AB,Prairie Provinces,,,NaN
3.0,2.0,1079952.0,345900.0,49 a st nw nw 3143,AB,Prairie Provinces,,,NaN
4.0,4.0,1996.0,389000.0,56 prairie meadows road w ,AB,Prairie Provinces,,,NaN
4.0,3.0,1179734.0,387500.0,42 st 5311,AB,Prairie Provinces,,,NaN
5.0,3.0,1816963.0,329900.0,41 av 4001,AB,Prairie Provinces,,,NaN
2.0,2.0,21047.0,395000.0,256129 498 avenue e ,AB,Prairie Provinces,,,NaN
3.0,1.0,1265846.0,399900.0,64019 range road 462 ,AB,Prairie Provinces,,,NaN
4.0,2.0,1097928.0,325500.0,49 a. street 5602,AB,Prairie Provinces,,,NaN
5.0,2.0,1119994.0,309900.0,51 st 4505,AB,Prairie Provinces,,,NaN
4.0,3.0,2013.0,379000.0,"61, 843058 range road 222 61",AB,Prairie Provinces,,,NaN
6.0,3.0,1282.0,352000.0,3608 63  avenueclose ,AB,Prairie Provinces,,,NaN
3.0,4.0,141439.0,348000.0,155 crocus cr 88,AB,Prairie Provinces,,,NaN
3.0,3.0,148543.0,339000.0,460006 range road 224 ,AB,Prairie Provinces,,,NaN
4.0,2.0,1062.0,319900.0,5710 41 streetcrescent ,AB,Prairie Provinces,,,NaN
2.0,2.0,1026.0,379900.0,"2, 914 20 street se ",AB,Prairie Provinces,,,NaN
5.0,2.0,2009.0,400000.0,14538 twnship 29-4a road ,AB,Prairie Provinces,,,NaN
5.0,3.0,129168.0,339900.0,110 av 10508,AB,Prairie Provinces,,,NaN
3.0,2.0,919999.0,349500.0,53515 range road 45 19,AB,Prairie Provinces,,,NaN
2.0,1.0,1196419.0,369000.0,a 48578 rr 24 ,AB,Prairie Provinces,,,NaN
5.0,3.0,113022.0,348000.0,51 av 5536,AB,Prairie Provinces,,,NaN
5.0,3.0,1116227.0,350000.0,16209 56 st nw nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,1351958.0,354900.0,51 st 4217,AB,Prairie Provinces,,,NaN
1.0,1.0,1023.0,349900.0,"10 ,range road 43 12006",AB,Prairie Provinces,,,NaN
4.0,2.0,1548.0,369000.0,15441 434 township ,AB,Prairie Provinces,,,NaN
4.0,2.0,1039.0,311900.0,4422 van eaton way ,AB,Prairie Provinces,,,NaN
4.0,3.0,1195.0,349900.0,"6, 50106 range road 200 6",AB,Prairie Provinces,,,NaN
3.0,2.0,1165741.0,309900.0,160 michigan ky ,AB,Prairie Provinces,,,NaN
4.0,3.0,1305996.0,379500.0,51 av 5010,AB,Prairie Provinces,,,NaN
3.0,3.0,1353035.0,358221.0,7439 elmer rd nw ,AB,Prairie Provinces,,,NaN
3.0,3.0,1466057.0,385000.0,331 silver_berry rd nw ,AB,Prairie Provinces,,,NaN
3.0,3.0,1175752.0,330998.0,1238 aster bv nw ,AB,Prairie Provinces,,,NaN
4.0,2.0,1301.0,369000.0,15 maryvale place ,AB,Prairie Provinces,,,NaN
3.0,2.0,2146987.0,360000.0,"513, 1414 highway 37 513",AB,Prairie Provinces,,,NaN
4.0,3.0,1246041.0,364900.0,46 av 3903,AB,Prairie Provinces,,,NaN
3.0,2.0,1232.0,319000.0,20304 township road 850.5 8505,AB,Prairie Provinces,,,NaN
3.0,3.0,1532794.0,349900.0,4238 114 av nw nw ,AB,Prairie Provinces,,,NaN
5.0,2.0,1305673.0,345000.0,108 st 10005,AB,Prairie Provinces,,,NaN
3.0,2.0,792015.0,328500.0,11530 122 st nw nw ,AB,Prairie Provinces,,,NaN
3.0,3.0,1608787.0,399000.0,1608 167 street st sw ,AB,Prairie Provinces,,,NaN
2.0,2.0,1302444.0,399900.0,61212 rge rd 463 10,AB,Prairie Provinces,,,NaN
3.0,2.0,1553.0,369900.0,18317 township  road 534a,AB,Prairie Provinces,,,NaN
5.0,2.0,184495.0,324900.0,"20, 59536 rng rd 132a 20",AB,Prairie Provinces,,,NaN
3.0,3.0,1200939.0,347998.0,1292 rosenthal bv nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,1367028.0,324900.0,47 st 5209,AB,Prairie Provinces,,,NaN
5.0,4.0,131906.0,319900.0,5376 39  streetcrescent ,AB,Prairie Provinces,,,NaN
3.0,3.0,1625364.0,389999.0,5810 29a st ne ,AB,Prairie Provinces,,,NaN
3.0,3.0,145723.0,344900.0,42 spruce bv ,AB,Prairie Provinces,,,NaN
3.0,2.0,1248.0,333000.0,110367 range road 192 ,AB,Prairie Provinces,,,NaN
5.0,3.0,1338934.0,345000.0,40 st 4115,AB,Prairie Provinces,,,NaN
2.0,1.0,1450.0,349900.0,26016 highway 11 1-3,AB,Prairie Provinces,,,NaN
4.0,3.0,1318159.0,349900.0,14724 miller bv nw ,AB,Prairie Provinces,,,NaN
4.0,4.0,1521.0,369900.0,6831 59 streetclose ,AB,Prairie Provinces,,,NaN
3.0,2.0,1067.0,359900.0,116 wilkinson circle ,AB,Prairie Provinces,,,NaN
3.0,2.0,1090.0,389000.0,394048 range road 6-5 ,AB,Prairie Provinces,,,NaN
4.0,3.0,1478435.0,339000.0,108 av 10712,AB,Prairie Provinces,,,NaN
4.0,3.0,1115043.0,319000.0,53 av 6109,AB,Prairie Provinces,,,NaN
1.0,2.0,1402.0,389900.0,10405 twp 740 big deer park ,AB,Prairie Provinces,,,NaN
3.0,2.0,1042278.0,339900.0,14916 95a street nw nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,1026.0,310000.0,136 16th street ,AB,Prairie Provinces,,,NaN
4.0,2.0,1289958.0,329900.0,43 st 4122,AB,Prairie Provinces,,,NaN
3.0,2.0,1348.0,359900.0,21 brae glen court ,AB,Prairie Provinces,,,NaN
3.0,2.0,832.0,339900.0,4414 58 streetclose ,AB,Prairie Provinces,,,NaN
4.0,2.0,1119994.0,329000.0,63124 rg rd 10a,AB,Prairie Provinces,,,NaN
4.0,3.0,1319989.0,309900.0,44 av 4503,AB,Prairie Provinces,,,NaN
4.0,3.0,1370.0,354900.0,20 evron pl ,AB,Prairie Provinces,,,NaN
3.0,2.0,1120.0,379500.0,16243b birch grove road ,AB,Prairie Provinces,,,NaN
4.0,3.0,1590.0,374900.0,661030 range rd 223.2 2232,AB,Prairie Provinces,,,NaN
4.0,2.0,119588.0,359000.0,662043 rng rd 21,AB,Prairie Provinces,,,NaN
3.0,3.0,1350882.0,379900.0,3730 beau vista bv ,AB,Prairie Provinces,,,NaN
4.0,2.0,1663038.0,345000.0,5230 township 564,AB,Prairie Provinces,,,NaN
4.0,4.0,2114911.0,488900.0,141 keyport ci ,AB,Prairie Provinces,,,NaN
3.0,1.0,142881.0,475000.0,89 61076 twp rd 462 a ,AB,Prairie Provinces,,,NaN
4.0,2.0,1180.0,410000.0,752014 rge rd 90 ,AB,Prairie Provinces,,,NaN
3.0,2.0,7793.0,435000.0,"58, 55061 twp rd 462 ",AB,Prairie Provinces,,,NaN
4.0,3.0,1280055.0,499900.0,105 av 9412,AB,Prairie Provinces,,,NaN
3.0,3.0,1613954.0,419900.0,1882 towne centre bv nw ,AB,Prairie Provinces,,,NaN
4.0,4.0,2029014.0,484900.0,78 acadian wd ,AB,Prairie Provinces,,,NaN
4.0,3.0,1917.0,489000.0,379 new brighton place se ,AB,Prairie Provinces,,,NaN
3.0,4.0,1563579.0,419900.0,93 av 8222,AB,Prairie Provinces,,,NaN
3.0,3.0,19134.0,489000.0,166 buckskin way ,AB,Prairie Provinces,,,NaN
3.0,3.0,1942579.0,425000.0,679 secord bv nw ,AB,Prairie Provinces,,,NaN
3.0,4.0,183369.0,439900.0,334 santana mews nw ,AB,Prairie Provinces,,,NaN
5.0,2.0,2640.0,405000.0,140 eagle ridge drive ,AB,Prairie Provinces,,,NaN
6.0,3.0,1489.0,459000.0,"20, 68165 campsite road ",AB,Prairie Provinces,,,NaN
5.0,3.0,1614.0,425000.0,43 42011 twp rd 624 ,AB,Prairie Provinces,,,NaN
3.0,2.0,1130.0,495000.0,58511 rr172 ,AB,Prairie Provinces,,,NaN
5.0,4.0,1512.0,450000.0,81 843058 range road 222 ,AB,Prairie Provinces,,,NaN
3.0,2.0,2289.0,498000.0,1370 lackner boulevard ,AB,Prairie Provinces,,,NaN
5.0,3.0,2882.0,449900.0,65311 rr145 ,AB,Prairie Provinces,,,NaN
3.0,2.0,2131.0,489900.0,3059 spence wd sw ,AB,Prairie Provinces,,,NaN
6.0,2.0,1134.0,499700.0,6335 - 6333 24 avenue ne ,AB,Prairie Provinces,,,NaN
5.0,4.0,1980.0,440000.0,101 843058 rr 222 ,AB,Prairie Provinces,,,NaN
4.0,4.0,1523.0,415000.0,"695001b 63 highway breynat, alberta ",AB,Prairie Provinces,,,NaN
1.0,3.0,1523.0,415000.0,695001b 63 highway ,AB,Prairie Provinces,,,NaN
3.0,1.0,1994.0,449000.0,"29 namaka drive namaka, ab ",AB,Prairie Provinces,,,NaN
4.0,2.0,1056.0,439900.0,70226 range road 224 ,AB,Prairie Provinces,,,NaN
3.0,2.0,2336.0,498000.0,1407 price close ,AB,Prairie Provinces,,,NaN
3.0,1.0,912895.0,469000.0,47436 rr 15 620,AB,Prairie Provinces,,,NaN
5.0,3.0,1499.0,459900.0,4605 henner's pointe ,AB,Prairie Provinces,,,NaN
4.0,2.0,2202.0,414900.0,72072 range road 12 road ,AB,Prairie Provinces,,,NaN
4.0,4.0,1947746.0,419000.0,133 boxwood bn ,AB,Prairie Provinces,,,NaN
3.0,3.0,203375.0,435000.0,15823 78 st nw nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,1545.0,474900.0,"3, 2715 73 ave 3",AB,Prairie Provinces,,,NaN
4.0,4.0,1162943.0,420000.0,54029 rge rd 275 2,AB,Prairie Provinces,,,NaN
3.0,4.0,1512665.0,439000.0,7440 may cm nw ,AB,Prairie Provinces,,,NaN
3.0,4.0,1698.0,409900.0,326 stephens avenue ,AB,Prairie Provinces,,,NaN
5.0,3.0,1416.0,485000.0,63 st 5001,AB,Prairie Provinces,,,NaN
3.0,2.0,1323.0,409900.0,70 parlby crescent ,AB,Prairie Provinces,,,NaN
3.0,3.0,1508.0,453045.0,77 legacy glen place se ,AB,Prairie Provinces,,,NaN
4.0,2.0,1046476.0,426000.0,5807 94b av nw nw ,AB,Prairie Provinces,,,NaN
4.0,4.0,14213.0,499900.0,3616 centre street ne ,AB,Prairie Provinces,,,NaN
5.0,2.0,2411.0,499000.0,85060  twp rd 722 30,AB,Prairie Provinces,,,NaN
3.0,3.0,1613.0,466900.0,1075 stevens place ,AB,Prairie Provinces,,,NaN
4.0,3.0,168525.0,489900.0,260 ranchero place nw ,AB,Prairie Provinces,,,NaN
3.0,3.0,1638496.0,459000.0,7413 colonel_mewburn rd nw ,AB,Prairie Provinces,,,NaN
4.0,4.0,1903075.0,439900.0,9903 156 av nw nw ,AB,Prairie Provinces,,,NaN
4.0,4.0,1828804.0,469888.0,478 hunters gr nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,1753.0,468593.0,85 legacy glen place se ,AB,Prairie Provinces,,,NaN
4.0,2.0,1144.0,469000.0,654 township  road 220036,AB,Prairie Provinces,,,NaN
4.0,4.0,2207589.0,469500.0,17815 60 av nw nw ,AB,Prairie Provinces,,,NaN
3.0,2.0,1461966.0,465000.0,5008 115 st nw nw ,AB,Prairie Provinces,,,NaN
1.0,2.0,1207.0,449900.0,1058 stevens place ,AB,Prairie Provinces,,,NaN
3.0,2.0,1013.0,428000.0,8519 ashworth road se ,AB,Prairie Provinces,,,NaN
4.0,3.0,1220961.0,409900.0,92 av 9133,AB,Prairie Provinces,,,NaN
3.0,3.0,1493.0,457900.0,168 homestead drive ne ,AB,Prairie Provinces,,,NaN
3.0,3.0,2115126.0,499950.0,30 treble ld ,AB,Prairie Provinces,,,NaN
3.0,3.0,1733.0,467693.0,81 legacy glen place se ,AB,Prairie Provinces,,,NaN
3.0,4.0,1519877.0,439000.0,11 lawson bv ,AB,Prairie Provinces,,,NaN
4.0,3.0,1327739.0,425000.0,51551 range road 212a 178,AB,Prairie Provinces,,,NaN
3.0,4.0,1588.0,439900.0,122 san fernando place ne ,AB,Prairie Provinces,,,NaN
3.0,4.0,1523106.0,499000.0,19 donnely tc ,AB,Prairie Provinces,,,NaN
4.0,3.0,1759.0,469000.0,35109 range road 25 165,AB,Prairie Provinces,,,NaN
4.0,4.0,160136.0,428900.0,1654 tomlinson cm nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,134639.0,460400.0,800 carriage lane place 804,AB,Prairie Provinces,,,NaN
3.0,2.0,153979.0,489900.0,50448 rge rd 221 210,AB,Prairie Provinces,,,NaN
5.0,4.0,1771.0,409900.0,86 a street 11801,AB,Prairie Provinces,,,NaN
5.0,4.0,1820.0,499900.0,23 prestwick parade se ,AB,Prairie Provinces,,,NaN
5.0,3.0,1293833.0,489900.0,50408 rg rd 203 7,AB,Prairie Provinces,,,NaN
3.0,3.0,2343969.0,487500.0,53 av 6113,AB,Prairie Provinces,,,NaN
5.0,3.0,1375.0,439900.0,102 lewis street ,AB,Prairie Provinces,,,NaN
3.0,3.0,1631.0,456900.0,1071 stevens place ,AB,Prairie Provinces,,,NaN
3.0,2.0,1582.0,419900.0,57 murphy close ,AB,Prairie Provinces,,,NaN
5.0,3.0,142806.0,459900.0,52521 rge rd 213 rd ,AB,Prairie Provinces,,,NaN
5.0,3.0,173731.0,499000.0,851 lee_ridge rd nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,201693.0,499000.0,36539 range road 251a,AB,Prairie Provinces,,,NaN
7.0,2.0,2184016.0,449000.0,50419 range road 203 rd 385,AB,Prairie Provinces,,,NaN
3.0,2.0,771886.0,432000.0,11034 130 st nw nw ,AB,Prairie Provinces,,,NaN
5.0,4.0,1760022.0,479000.0,1003 mcconachie bv nw ,AB,Prairie Provinces,,,NaN
1.0,2.0,1423.0,465000.0,60017 rr 704a 1724,AB,Prairie Provinces,,,NaN
6.0,3.0,1489.0,459000.0,"#20,  68165 campsite road 20",AB,Prairie Provinces,,,NaN
5.0,3.0,1206.0,465000.0,6215 thornaby way nw ,AB,Prairie Provinces,,,NaN
3.0,3.0,104949.0,488000.0,55101 ste anne trail 520,AB,Prairie Provinces,,,NaN
4.0,4.0,1781.0,445000.0,"389 cimarron boulevard okotoks, ab t1s 0a9 ",AB,Prairie Provinces,,,NaN
5.0,4.0,1962.0,490000.0,639 prairie meadows close w ,AB,Prairie Provinces,,,NaN
3.0,3.0,1972718.0,479900.0,523 caldwell co nw ,AB,Prairie Provinces,,,NaN
5.0,3.0,1500502.0,469000.0,822 lee_ridge rd nw ,AB,Prairie Provinces,,,NaN
3.0,2.0,1407.0,410000.0,221043 township road 660 ,AB,Prairie Provinces,,,NaN
3.0,2.0,1676.0,500000.0,162019 tr164 road ,AB,Prairie Provinces,,,NaN
3.0,2.0,1815026.0,498000.0,48520 hwy 2a 1040,AB,Prairie Provinces,,,NaN
4.0,3.0,1584353.0,475000.0,10982 118 st nw nw ,AB,Prairie Provinces,,,NaN
5.0,2.0,1363799.0,459900.0,24512 hwy 37 2,AB,Prairie Provinces,,,NaN
4.0,2.0,2170991.0,499000.0,465044 rge rd 60 - oakes bay 321,AB,Prairie Provinces,,,NaN
3.0,3.0,1205568.0,449900.0,50121 range rd 204 24,AB,Prairie Provinces,,,NaN
5.0,3.0,2088.0,439000.0,19031b highway 679 ,AB,Prairie Provinces,,,NaN
5.0,2.0,1087.0,420000.0,239 queensland drive  ,AB,Prairie Provinces,,,NaN
3.0,3.0,1568.0,449000.0,2020 windsong drive sw ,AB,Prairie Provinces,,,NaN
5.0,2.0,1346.0,439999.0,521 coral keys vi ,AB,Prairie Provinces,,,NaN
4.0,4.0,2037625.0,424900.0,12309 25 av nw nw ,AB,Prairie Provinces,,,NaN
3.0,2.0,1559704.0,465000.0,63212 rge rd 423 215,AB,Prairie Provinces,,,NaN
5.0,2.0,114206.0,425000.0,7723 132a av nw nw ,AB,Prairie Provinces,,,NaN
5.0,4.0,2013.0,499000.0,2 alder key ,AB,Prairie Provinces,,,NaN
4.0,4.0,159501.0,499900.0,5330 terwillegar bv nw ,AB,Prairie Provinces,,,NaN
5.0,3.0,1506.0,425000.0,9705 67ave ,AB,Prairie Provinces,,,NaN
2.0,3.0,1848.0,499000.0,"17 street, 2nd  avenue ",AB,Prairie Provinces,,,NaN
5.0,3.0,2205.0,489900.0,2403 58a avenuecourt ,AB,Prairie Provinces,,,NaN
4.0,3.0,1410.0,419900.0,6112 52 streetclose ,AB,Prairie Provinces,,,NaN
3.0,2.0,134001.0,485000.0,55403 rr73 ,AB,Prairie Provinces,,,NaN
3.0,1.0,844.0,499000.0,16 aimee avenue ,AB,Prairie Provinces,,,NaN
5.0,3.0,1567.0,489900.0,7306 37 streetclose ,AB,Prairie Provinces,,,NaN
6.0,3.0,1165956.0,420000.0,53103 rge rd 14 rd 78,AB,Prairie Provinces,,,NaN
4.0,4.0,2015021.0,449900.0,84 av 9518,AB,Prairie Provinces,,,NaN
3.0,1.0,1252.0,442000.0,393051 range road 5-0 ,AB,Prairie Provinces,,,NaN
4.0,4.0,1158852.0,449900.0,50347 hay lakes tr ,AB,Prairie Provinces,,,NaN
2.0,1.0,624.0,425000.0,27111 highway 597 245,AB,Prairie Provinces,,,NaN
2.0,2.0,1770.0,409900.0,24535 c highway 676 ,AB,Prairie Provinces,,,NaN
3.0,3.0,1549047.0,419900.0,623 merlin ld nw ,AB,Prairie Provinces,,,NaN
3.0,3.0,1689948.0,405900.0,38 st 4421,AB,Prairie Provinces,,,NaN
4.0,4.0,1916.0,449900.0,5710 45 avenueclose ,AB,Prairie Provinces,,,NaN
5.0,3.0,1321.0,455000.0,56416 range rd 142 ,AB,Prairie Provinces,,,NaN
3.0,1.0,986.0,429000.0,4410 rge rd 295,AB,Prairie Provinces,,,NaN
6.0,3.0,272588.0,414900.0,se 22-51-1w4 ,AB,Prairie Provinces,,,NaN
3.0,3.0,1902968.0,414900.0,37 cranberry bn ,AB,Prairie Provinces,,,NaN
4.0,4.0,1810.0,424500.0,509 4th street ne ,AB,Prairie Provinces,,,NaN
4.0,2.0,1648.0,430000.0,70264 range road 230 ,AB,Prairie Provinces,,,NaN
6.0,4.0,1868738.0,410000.0,2528 131 av nw nw ,AB,Prairie Provinces,,,NaN
4.0,4.0,196992.0,467000.0,829 breckenridge ba nw ,AB,Prairie Provinces,,,NaN
3.0,3.0,1492.0,429900.0,82 lavender road se ,AB,Prairie Provinces,,,NaN
6.0,3.0,2835991.0,460000.0,63217 rge rd 440,AB,Prairie Provinces,,,NaN
3.0,2.0,1102879.0,459900.0,11523 51 av nw nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,1360031.0,429900.0,261 terra nova cr ,AB,Prairie Provinces,,,NaN
4.0,3.0,1412.0,465000.0,53416b range road 133 ,AB,Prairie Provinces,,,NaN
3.0,2.0,1565.0,500000.0,69052 rge rd 72 range ,AB,Prairie Provinces,,,NaN
4.0,3.0,2050004.0,426900.0,39 st 5201,AB,Prairie Provinces,,,NaN
4.0,3.0,1188.0,475000.0,"92 bermondsay crescent nw calgary, ab ",AB,Prairie Provinces,,,NaN
3.0,1.0,11928.0,450000.0,3520 centre street ne ,AB,Prairie Provinces,,,NaN
3.0,2.0,177606.0,459000.0,109b wolf run dr ,AB,Prairie Provinces,,,NaN
3.0,3.0,1762067.0,464900.0,49415 par view estates 8,AB,Prairie Provinces,,,NaN
3.0,2.0,1708.0,468900.0,229 alpine rush view ,AB,Prairie Provinces,,,NaN
5.0,2.0,2333.0,499000.0,393039 range road 6-2 ,AB,Prairie Provinces,,,NaN
3.0,3.0,1399966.0,405900.0,621 merlin ld nw ,AB,Prairie Provinces,,,NaN
3.0,4.0,1654965.0,437900.0,2819 33 st nw nw ,AB,Prairie Provinces,,,NaN
5.0,4.0,2068.0,475000.0,11212 110 avenueclose ,AB,Prairie Provinces,,,NaN
4.0,3.0,22564.0,484900.0,42 christiansen court se ,AB,Prairie Provinces,,,NaN
4.0,3.0,1971965.0,499900.0,52110 rge rd 214 133,AB,Prairie Provinces,,,NaN
3.0,3.0,1469932.0,465000.0,49015 rge rd 73,AB,Prairie Provinces,,,NaN
3.0,3.0,1689948.0,499900.0,230039 twp rd 634 ,AB,Prairie Provinces,,,NaN
6.0,2.0,1350.0,425000.0,152994 corner highway 529 range road 244 ,AB,Prairie Provinces,,,NaN
4.0,3.0,1545172.0,459900.0,22106 south cooking lake rd 156,AB,Prairie Provinces,,,NaN
4.0,3.0,1467133.0,499900.0,606 butchart wd nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,1466918.0,499900.0,15 lamoureax ft augustus park dr ,AB,Prairie Provinces,,,NaN
3.0,2.0,1621.0,449900.0,lot 2 594037 range road 123b,AB,Prairie Provinces,,,NaN
2.0,4.0,12962.0,445000.0,222 hidden spring mews nw ,AB,Prairie Provinces,,,NaN
5.0,3.0,1768.0,467500.0,70064 range road 263 ,AB,Prairie Provinces,,,NaN
5.0,3.0,1360.0,450000.0,"812 acadia drive se calgary, ab t2j 0c5 ",AB,Prairie Provinces,,,NaN
3.0,2.0,1386.0,499900.0,3612 centre street ne ,AB,Prairie Provinces,,,NaN
3.0,3.0,1225374.0,406000.0,1 halden co ,AB,Prairie Provinces,,,NaN
3.0,2.0,1294371.0,499900.0,50110 rge rd 231 330,AB,Prairie Provinces,,,NaN
3.0,3.0,17636.0,488000.0,47 hawksbrow road nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,1679.0,455000.0,"31049 twp rd 525, rural county of vermilion pse 35-52-3w4 31049525",AB,Prairie Provinces,,,NaN
5.0,3.0,1858.0,465000.0,"26, 142041 tr 200 26",AB,Prairie Provinces,,,NaN
4.0,2.0,1416112.0,425000.0,50509 rge rd 221 30,AB,Prairie Provinces,,,NaN
4.0,2.0,193752.0,490000.0,51022 rge rd 221 98,AB,Prairie Provinces,,,NaN
3.0,3.0,150696.0,424900.0,36 st 4719,AB,Prairie Provinces,,,NaN
4.0,3.0,1249485.0,479900.0,52432 rge rd 20 33,AB,Prairie Provinces,,,NaN
3.0,1.0,1684.0,489900.0,135034 range road 260 ,AB,Prairie Provinces,,,NaN
2.0,2.0,881572.0,409800.0,10504 73 av s nw ,AB,Prairie Provinces,,,NaN
3.0,2.0,1551631.0,415000.0,453041 hwy 771 102,AB,Prairie Provinces,,,NaN
4.0,3.0,1287051.0,409000.0,5 chelsea mr ,AB,Prairie Provinces,,,NaN
5.0,2.0,1689948.0,420000.0,27118 hwy 18 44,AB,Prairie Provinces,,,NaN
5.0,4.0,2065.0,450000.0,50 stonegate village e ,AB,Prairie Provinces,,,NaN
4.0,3.0,1343993.0,499900.0,62114 rge rd 464,AB,Prairie Provinces,,,NaN
3.0,3.0,1506852.0,424900.0,64 foxboro tc ,AB,Prairie Provinces,,,NaN
3.0,1.0,169535.0,500000.0,11330/11308 86 street se 11330,AB,Prairie Provinces,,,NaN
3.0,2.0,1399212.0,499000.0,465015 rr 63a 272,AB,Prairie Provinces,,,NaN
4.0,3.0,1600.0,459999.0,8 a avenue 809,AB,Prairie Provinces,,,NaN
4.0,3.0,1266923.0,447900.0,45326 hwy 659 129,AB,Prairie Provinces,,,NaN
4.0,4.0,1528057.0,475000.0,62031 range road 415 ,AB,Prairie Provinces,,,NaN
5.0,3.0,1442376.0,479900.0,65 st 3301,AB,Prairie Provinces,,,NaN
4.0,3.0,1948284.0,439000.0,65 primrose bv ,AB,Prairie Provinces,,,NaN
2.0,3.0,1899846.0,419900.0,4947 terwillegar cm nw ,AB,Prairie Provinces,,,NaN
3.0,2.0,3174.0,434900.0,1121 southshore drive w ,AB,Prairie Provinces,,,NaN
3.0,3.0,1836984.0,489900.0,20713 96a av nw nw ,AB,Prairie Provinces,,,NaN
4.0,5.0,1238936.0,429000.0,13102 stony_plain rd nw ,AB,Prairie Provinces,,,NaN
4.0,3.0,1510.0,420000.0,"30 bridlecrest gardens calgary, ab t2y 4y4   ",AB,Prairie Provinces,,,NaN
5.0,4.0,1560027.0,489900.0,46321 township road 611 6,AB,Prairie Provinces,,,NaN
3.0,3.0,1624.0,463800.0,10645 134a avenue ,AB,Prairie Provinces,,,NaN
3.0,3.0,1829127.0,424900.0,4 bridgeport bv ,AB,Prairie Provinces,,,NaN
3.0,1.0,1274.0,495000.0,67061 pleasant acres drive 130,AB,Prairie Provinces,,,NaN
2.0,3.0,988.0,459000.0,"225 cranford drive se calgary, ab t3m 0w8 ",AB,Prairie Provinces,,,NaN
4.0,3.0,1296954.0,469900.0,62212 rge rd 412 110,AB,Prairie Provinces,,,NaN
4.0,3.0,1267.0,439977.0,5806 45 avenueclose ,AB,Prairie Provinces,,,NaN
2.0,1.0,900.0,435000.0,2nd street hillside avenue ,AB,Prairie Provinces,,,NaN
3.0,3.0,2053125.0,479900.0,33 sequoia bn ,AB,Prairie Provinces,,,NaN
5.0,3.0,1547.0,492900.0,1609 54 avenueclose ,AB,Prairie Provinces,,,NaN
4.0,3.0,1174245.0,410000.0,105 maple co ,AB,Prairie Provinces,,,NaN
3.0,2.0,1872936.0,425000.0,56417 rr 224 ,AB,Prairie Provinces,,,NaN
