Beds,Bath,Sqft,Lot_Size,Type,Price,Address,Province,Region
2.0,2.0,1980.0,.086,Single,439000,199 Weymouth Street ,PE,Atlantic region
3.0,2.0,1478.0,,Single,299900,67 Phillips Avenue ,PE,Atlantic region
4.0,1.0,1664.0,3.92,Single,179900,3327 O'Leary Road ,PE,Atlantic region
6.0,4.0,4832.0,0.34,Single,599000,24 Gavins Court ,PE,Atlantic region
3.0,1.0,1309.0,,Single,339000,2917 FORT AUGUSTUS Road ,PE,Atlantic region
4.0,2.0,1600.0,0.29,Single,469000,5 Massey Drive ,PE,Atlantic region
2.0,2.0,1053.0,,Single,399000,2130 CHURCH Road ,PE,Atlantic region
3.0,3.0,1768.0,,Single,699000,256 BLUE HERON Lane ,PE,Atlantic region
3.0,2.0,2092.0,,Single,399000,71 48 Road ,PE,Atlantic region
3.0,4.0,3100.0,,Single,795000,15 BRIDLE PATH Lane ,PE,Atlantic region
6.0,3.0,2169.0,,Single,489900,440 John Beer ,PE,Atlantic region
3.0,1.0,1284.0,,Single,299000,5445 RTE 2 ,PE,Atlantic region
3.0,2.0,1658.0,0.77,Single,459000,209 French Creek Road ,PE,Atlantic region
2.0,3.0,1190.0,,Single,279000,4436 ALLEYS MILL Road ,PE,Atlantic region
5.0,2.0,2636.0,ng>1,Single,449900,32 Anderson Road ,PE,Atlantic region
3.0,2.0,1505.0,0.14,Single,449000,56 Melody Lane ,PE,Atlantic region
4.0,4.0,3738.0,>0.5,Single,550000,193 Mount Edward Road ,PE,Atlantic region
3.0,2.0,2219.0,2.84,Single,379500,12983 St Peters Road|Rte 2,PE,Atlantic region
3.0,1.0,1500.0,0.24,Single,299900,97 Lily Crescent ,PE,Atlantic region
3.0,2.0,1484.0,0.89,Single,399900,6427 Route 11 ,PE,Atlantic region
4.0,2.0,2304.0,>0.3,Single,459000,9 West Haven Crescent ,PE,Atlantic region
4.0,2.0,2030.0,,Single,644000,39 Governors Lane ,PE,Atlantic region
1.0,1.0,573.0,,Single,65000,214 KENNEDY Street ,PE,Atlantic region
3.0,2.0,2275.0,0.57,Single,478800,157 Cathy Drive ,PE,Atlantic region
3.0,3.0,2300.0,>0.2,Single,599900,28 Keaton Drive ,PE,Atlantic region
3.0,2.0,959.0,0.43,Single,64999,21 Park Avenue ,PE,Atlantic region
4.0,2.0,2376.0,0.34,Single,499000,12 Somerset ,PE,Atlantic region
3.0,1.0,1440.0,,Single,285900,113 Poverty Beach Road ,PE,Atlantic region
3.0,1.0,1232.0,,Single,270000,505 BEAR RIVER Road ,PE,Atlantic region
4.0,1.0,2846.0,>0.7,Residential,279900,1792 South Melville Road ,PE,Atlantic region
4.0,3.0,2570.0,,Single,499000,5 KENWOOD Circle ,PE,Atlantic region
4.0,3.0,1968.0,,Single,299000,70 Riverside Drive ,PE,Atlantic region
2.0,1.0,823.0,0.97,Single,399900,81 Charlies Lane ,PE,Atlantic region
3.0,3.0,2750.0,,Single,459000,35 ASH Drive ,PE,Atlantic region
3.0,2.0,1990.0,0.75,Single,249900,77 Samuel Holland Lane ,PE,Atlantic region
3.0,3.0,3339.0,1.06,Single,429000,7 Camp Tamawaby Road|Route 131,PE,Atlantic region
3.0,2.0,,,Single,399000,232 North River Road ,PE,Atlantic region
4.0,3.0,2580.0,,Single,549000,33 Lori Dale Avenue ,PE,Atlantic region
4.0,3.0,2400.0,g>20,Single,499000,2846 Wood Islands Road ,PE,Atlantic region
3.0,1.0,1107.0,0.06,Single,169900,89 Cedar Street ,PE,Atlantic region
4.0,3.0,3112.0,1.01,Single,919900,589 City View Drive ,PE,Atlantic region
3.0,2.0,2392.0,>6.1,Single,439900,11491 Route 6 ,PE,Atlantic region
2.0,2.0,1500.0,,Single,539000,South Beach Lane Lot 25,PE,Atlantic region
2.0,1.0,960.0,,Single,85000,90 BANGOR Road ,PE,Atlantic region
2.0,5.0,3600.0,0.26,Single,750000,360 Water Street ,PE,Atlantic region
4.0,3.0,2000.0,0.19,Single,489000,2 Porter Drive ,PE,Atlantic region
5.0,3.0,2980.0,,Residential,569000,18 Taylor Street ,PE,Atlantic region
3.0,3.0,2440.0,,Single,548000,158 Nassau Street ,PE,Atlantic region
3.0,2.0,1096.0,0.01,Single,179900,254 Duke Street ,PE,Atlantic region
2.0,2.0,1631.0,,Single,379000,93 WATER Street ,PE,Atlantic region
4.0,2.0,2296.0,,Single,449000,258 LINE Road ,PE,Atlantic region
2.0,1.0,888.0,,Single,390000,340 ROBERTSON Road ,PE,Atlantic region
4.0,4.0,4788.0,,Single,799900,180 LINDA DRIVE ,PE,Atlantic region
3.0,3.0,3452.0,0.65,Single,649000,10 Benson Hill Road ,PE,Atlantic region
3.0,1.0,1567.0,>0.7,Single,385000,64 Toronto Rd ,PE,Atlantic region
3.0,2.0,1505.0,0.14,Single,449000,56 Melody Lane ,PE,Atlantic region
4.0,2.0,2562.0,ng>1,Single,269900,399 Main Street ,PE,Atlantic region
4.0,3.0,2482.0,,Single,529950,Lot 15 Cormac Crescent ,PE,Atlantic region
2.0,1.0,900.0,1.63,Single,199900,419 Haywood Road ,PE,Atlantic region
5.0,4.0,5345.0,,Single,1230000,23 Donegal Lane ,PE,Atlantic region
4.0,1.0,1639.0,,Single,285000,734 ST. CHARLES Road ,PE,Atlantic region
4.0,2.0,2098.0,0.14,Single,365000,48 Summer Street ,PE,Atlantic region
3.0,1.0,1008.0,0.34,Single,259000,421 St. Peters Road ,PE,Atlantic region
3.0,1.0,1735.0,,Single,300000,1534 Loyalist Road|Route 256,PE,Atlantic region
3.0,2.0,1499.0,0.21,Single,346500,24 Mackay Drive ,PE,Atlantic region
3.0,2.0,2100.0,1.34,Single,928000,522 Capital Drive ,PE,Atlantic region
4.0,2.0,2600.0,,Single,424900,1760 BUNGAY Road ,PE,Atlantic region
3.0,2.0,2044.0,,Single,689000,217 Campbells Way ,PE,Atlantic region
3.0,2.0,1417.0,10.9,Single,357000,4421 Baldwins Road ,PE,Atlantic region
3.0,1.0,1096.0,0.55,Single,249000,11 Fraser Avenue ,PE,Atlantic region
3.0,1.0,2227.0,>110,Single,510000,9692 St. Peters Road|Route 2,PE,Atlantic region
3.0,2.0,2192.0,0.43,Single,394500,2 Antoinette ,PE,Atlantic region
4.0,3.0,5026.0,,Single,1350000,116 Earnscliffe Road ,PE,Atlantic region
3.0,1.0,2264.0,0.25,Single,259900,1288 Callbeck Street ,PE,Atlantic region
2.0,1.0,963.0,,Single,119000,2257 County Line Road ,PE,Atlantic region
4.0,3.0,1986.0,,Single,329900,368 BROPHY Avenue ,PE,Atlantic region
3.0,2.0,1827.0,8.46,Single,399900,12388 Cascumpec Road ,PE,Atlantic region
2.0,2.0,2073.0,,Single,399000,5857 RTE 13 ,PE,Atlantic region
2.0,2.0,,,Single,465000,567 Queens Road ,PE,Atlantic region
3.0,2.0,1808.0,,Single,339000,1280 Robertson Road ,PE,Atlantic region
3.0,2.0,1460.0,,Single,369000,2 Dale Drive ,PE,Atlantic region
5.0,4.0,5286.0,3.98,Single,499000,32 Fox Run Lane ,PE,Atlantic region
3.0,3.0,1902.0,,Single,524950,Lot 18 Cormac Crescent ,PE,Atlantic region
7.0,3.0,3788.0,1.49,Residential,899900,1770 Kingston Road ,PE,Atlantic region
4.0,2.0,2282.0,,Single,500000,7 RASPBERRY Avenue ,PE,Atlantic region
3.0,3.0,2134.0,4.99,Single,799000,4884 Murray Harbour Road ,PE,Atlantic region
3.0,4.0,4891.0,2.36,Single,1600000,11016 Route 6 ,PE,Atlantic region
2.0,1.0,960.0,,Single,139900,506 Dock Road ,PE,Atlantic region
