Beds,Bath,Sqft,Lot_Size,Type,Price,Address
3,3,"2,066",0.75,Residential,"$475,000 CAD",363 McGraths Cove Road 
2,1,"1,320",NaN,Residential,"$252,500 CAD",36 Melanson Road 
5,4,"3,766",NaN,Single,"$699,900 CAD",165 Southgate Drive 
3,3,"2,055",NaN,Single,"$425,000 CAD",39 Atwood Road 
2,1,960,NaN,Single,"$191,000 CAD",31 Sand Dollar Lane 
3,3,"2,400",NaN,Residential,"$489,000 CAD",444 Jordan Branch Road 
4,2,"1,602",NaN,Single,"$189,900 CAD",207 Highway 6447
5,4,"4,540",NaN,Residential,"$1,695,000 CAD",Lot 66 1298 Shore Drive Lot 66
3,2,"2,400",NaN,Single,"$375,000 CAD",947 Wentworth Road 
2,2,"1,340",NaN,Single,"$399,900 CAD",26 Ketchview Lane 
2,1,"1,087",NaN,Single,"$209,900 CAD",377 ROBIE Street 
4,4,"2,835",NaN,Single,"$499,000 CAD",72 Sherri Lane 
3,3,"2,219",NaN,Single,"$1,475,000 CAD",277 Paddys Head Road 
4,3,"2,082",NaN,Single,"$439,900 CAD",LOT 113A Sam Crescent 
3,2,"2,040",NaN,Single,"$275,000 CAD",5021 Highway 12 Highway 
3,1,"1,566",NaN,Single,"$209,000 CAD",74 Exhibition Street 
3,2,"1,174",NaN,Single,"$249,900 CAD",238 Smokey Drive 
5,2,"1,928",NaN,Single,"$234,700 CAD",5116 Highway 10 
4,2,"1,753",NaN,Single,"$99,900 CAD",141 Main Street 
3,1,952,NaN,Single,"$99,900 CAD",16 Highway 3596
4,3,"1,820",NaN,Single,"$439,900 CAD",19 Clysdale Drive 
2,1,784,NaN,Single,"$59,900 CAD",387 Maple Avenue 
3,2,"1,450",NaN,single,"$152,900 CAD",2504 Highway 12 
5,4,"2,815",NaN,Single,"$1,595,000 CAD",67 Arthur Hatt Road 
1,1,"1,045",NaN,Single,"$48,900 CAD",1255 Kolbec Road 
2,2,"1,200",g>16,Residential,"$450,000 CAD",7993 Shore Road 
3,2,"1,425",NaN,Single,"$200,000 CAD",186 Munroe Street 
4,2,"2,033",NaN,Single,"$300,000 CAD",98 Poplar Drive 
4,4,"2,977",NaN,Single,"$795,000 CAD",20 Royalfern Way 
4,2,"1,736",NaN,Single,"$179,000 CAD",12 Tommy's Branch Road 
2,el,NaN,NaN,Single,"$369,900 CAD",10473 HIGHWAY 16 
4,2,"1,853",NaN,Single,"$219,900 CAD",223 Prince Street 
6,3,"2,940",NaN,Single,"$495,000 CAD",15 LOCUST Avenue 
5,3,"2,800",NaN,Single,"$395,000 CAD",3418 Highway 1 
8,9,"4,353",NaN,Single,"$998,900 CAD",9757 Main Street 
2,2,"1,060",NaN,Residential,"$239,900 CAD",379 Oak Island Road 
2,3,"2,747",NaN,Single,"$399,900 CAD",14 School Road 
3,2,"1,426",NaN,Single,"$249,900 CAD",397 Poplar Drive 
3,2,"1,090",NaN,Single,"$449,999 CAD",3636 Acadia Street 
3,2,"2,370",NaN,Single,"$275,000 CAD",22 Sun Valley Drive 
2,2,"1,560",NaN,Single,"$214,500 CAD",41 Hospital Avenue 
3,1,"1,242",NaN,Single,"$259,900 CAD",1707 Saxon Street 
7,3,"3,528",NaN,Single,"$319,900 CAD",28 & 30 Trinity Avenue 
3,2,"2,077",NaN,Single,"$225,200 CAD",10421 Evangeline Trail 
3,NaN,"1,072",NaN,Single,"$89,900 CAD",53 Mountain View Drive 
5,5,"4,723",NaN,Single,"$1,400,000 CAD",68 Strathaven Close 
2,3,"3,164",NaN,Single,"$699,900 CAD",5955 West Bay Highway 
3,3,"1,728",NaN,Single,"$449,000 CAD",284 SLAYTER Road 
3,2,"1,452",NaN,single,"$369,900 CAD",31 Acorn Drive 
4,2,"1,800",NaN,Single,"$259,900 CAD",1003 Glasgow Avenue 
4,2,"2,180",NaN,single,"$199,500 CAD",4769 Shore Road 
3,2,"1,884",NaN,Single,"$599,000 CAD",4408 Prospect Road 
2,1,"1,650",NaN,Single,"$230,000 CAD",415 Culloden Road 
3,2,"1,381",NaN,Residential,"$324,900 CAD",17 Turner Drive 
4,2,"1,664",NaN,Single,"$314,900 CAD",124 Hammond Road 
4,2,"2,180",NaN,Single,"$339,900 CAD",77 Dickey Drive 
5,3,"3,521",4.95,Residential,"$995,000 CAD",51 Rose Ridge 
3,3,"1,865",NaN,Single,"$349,900 CAD",45 Stanwood Drive 
3,1,"1,205",NaN,Single,"$450,000 CAD",6 Princes Walk 
4,2,"3,482",NaN,Single,"$575,000 CAD",363 Carleton Road 
4,2,"1,857",NaN,Single,"$274,900 CAD",5751 Highway 10 
2,1,896,NaN,Single,"$105,000 CAD",30 Campbell Avenue 
5,4,"2,684",NaN,Single,"$750,000 CAD",3790 Aylesford Road 
1,1,728,NaN,Residential,"$189,000 CAD",2319 Stewiacke Road 
4,5,"2,768",NaN,Single,"$475,000 CAD",35 COBEQUID Drive 
3,2,"2,266",NaN,Single,"$499,900 CAD",423 Kingswood Drive 
6,2,"2,682",NaN,Single,"$555,000 CAD",1851 Dodge Road 
3,2,"2,646",NaN,Residential,"$599,900 CAD",26 Edward Laurie Drive 
5,6,"4,642",g>36,Residential,"$1,475,000 CAD",20 Williams Road 
4,4,"2,800",0.34,Residential,"$329,900 CAD",56 Christopher Hartt Road 
2,1,912,NaN,Single,"$329,000 CAD",807 Burntcoat Road 
3,2,"1,475",NaN,Single,"$179,000 CAD",77 Bissett Road 
4,5,"3,107",NaN,Single,"$849,900 CAD",TA67 145 Talus Avenue 
3,2,"1,748",NaN,Single,"$374,900 CAD",104 Roy Crescent 
4,3,"2,796",NaN,Residential,"$599,900 CAD",56 Old Mill Road 
4,4,"2,804",NaN,Single,"$739,900 CAD",3050 Joseph Howe Drive 
4,3,"3,461",NaN,Single,"$789,900 CAD",121 Cherrywood Drive 
2,1,"1,088",NaN,Single,"$149,900 CAD",18 Manor Drive 
3,2,"1,889",1.17,Residential,"$469,900 CAD",81 Lylewood Drive 
3,3,"2,415",NaN,Single,"$649,900 CAD",12244 Peggy's Cove Road|1 Tanner Frederick Road 
3,2,"2,116",NaN,Single,"$175,000 CAD",20 ARLINGTON Place 
4,3,"2,899",NaN,Single,"$525,000 CAD",137 Brook Street 
5,3,"2,805",NaN,Single,"$425,000 CAD",3 Route 10129
4,2,"2,113",NaN,Residential,"$299,900 CAD",4 Raymond Drive 
3,2,"1,806",NaN,Single,"$485,000 CAD",14 Albro Drive 
3,1,"1,599",NaN,single,"$214,900 CAD",3205 Highway 325 
4,1,924,NaN,Single,"$159,000 CAD",6588 Highway 3 
5,2,"2,226",NaN,Single,"$335,000 CAD",4 Sprucewood Crescent 
3,2,"2,082",NaN,Single,"$319,900 CAD",209 PRINCE Street 
4,NaN,742,NaN,Single,"$60,000 CAD","4322 Hwy #3, Atwood's Brook 3"
3,1,768,NaN,Single,"$199,900 CAD",911 Duck Pond Road 
3,2,"1,030",NaN,Single,"$229,900 CAD",12 Brunswick Street 
3,2,"1,850",NaN,Single,"$349,500 CAD",1193 SHORE Road 
3,3,"1,814",NaN,Single,"$459,900 CAD",3180 Prospect Road 
3,2,"1,750",NaN,Single,"$254,900 CAD",102 Circassion Drive 
4,4,"5,003",NaN,Single,"$1,379,999 CAD",938 SHORE Drive 
3,2,"2,249",NaN,Residential,"$315,000 CAD",131 Old Mulgrave Road 
5,3,"4,100",NaN,Single,"$889,000 CAD",221 Highway 7594
4,3,"2,024",NaN,Single,"$229,900 CAD",3 White Birch Road 
2,2,"1,450",NaN,Single,"$299,000 CAD",9234 HIGHWAY 101 
3,1,"1,560",NaN,Single,"$545,000 CAD",1456 North River Road 
3,3,"2,160",NaN,Single,"$389,900 CAD",8 Hampshire Way 
4,2,"1,536",NaN,Single,"$267,000 CAD",16 Shamrock Court 
3,2,"1,650",NaN,Single,"$249,900 CAD",7799 Highway 7 
4,3,"3,184",NaN,Single,"$899,900 CAD",18 Porterfield Drive 
3,2,"1,952",NaN,Single,"$669,900 CAD",11566 Highway 1 
3,2,"1,664",NaN,Single,"$399,900 CAD",45 Tyler Street 
3,2,"1,160",NaN,Single,"$169,000 CAD",101 Highway 8490
7,5,"4,645",NaN,Single,"$899,900 CAD",14 Stockleigh Place 
2,1,850,NaN,Single,"$189,000 CAD",533 Granville Road 
2,1,"1,650",NaN,Residential,"$299,000 CAD",468 Little Harbour Road 
3,2,"2,304",NaN,Single,"$329,900 CAD",104 Eisener Street 
5,4,"4,338",NaN,Single,"$895,000 CAD",580 Main Street 
4,2,"1,401",NaN,Single,"$404,900 CAD",20021 Highway 7 
4,1,"1,750",NaN,Residential,"$489,000 CAD",140 LOCKES ISLAND Road 
4,4,"2,820",1.48,Residential,"$1,199,000 CAD",20 Breagha Lane 
3,2,"1,536",NaN,Single,"$474,900 CAD",43 Craig Drive 
3,1,"1,305",NaN,Single,"$110,000 CAD",578 No 1 Highway 
4,1,"1,136",NaN,Single,"$229,900 CAD",226 Central Port Mouton Road 
1,1,382,NaN,Single,"$114,900 CAD",12 Cobb Street 
3,2,"1,602",NaN,Residential,"$398,000 CAD",23 Sherwood Drive 
4,2,"1,580",NaN,Single,"$179,900 CAD",16 Birch Street 
3,1,"1,748",NaN,Residential,"$270,000 CAD",6478 366 Highway 
4,2,"1,783",NaN,Single,"$299,000 CAD",676 Highway 201 
4,2,"2,464",NaN,Single,"$87,900 CAD",14 Fletcher 
3,1,"1,603",NaN,Single,"$359,900 CAD",11365 Highway 7 
3,2,"1,523",NaN,Single,"$359,900 CAD",13 Riverside Avenue 
3,3,"1,598",NaN,Single,"$359,000 CAD",144 Mowatt Street 
3,2,"1,346",>0.7,Residential,"$279,000 CAD",35 Darius Wile Road 
3,2,"1,351",NaN,Single,"$109,000 CAD",179 Brookland Street 
1,2,"1,000",NaN,Residential,"$339,000 CAD",491 Anderson Drive 
4,2,"2,550",NaN,Single,"$409,900 CAD",577 Cross Road 
4,2,"2,510",NaN,Residential,"$375,000 CAD",1 Angie Walk 
4,2,"1,784",NaN,Single,"$149,000 CAD",121 Sanborne Street 
3,2,"2,080",NaN,Single,"$425,000 CAD",8250 Pictou Landing Road 
3,1,"1,641",NaN,Single,"$549,900 CAD",2450 HARVARD Street 
3,2,"1,992",NaN,Residential,"$274,900 CAD",37 Stephen Cross Drive 
2,2,912,NaN,Single,"$499,000 CAD",1860 New Campbelltown Road 
2,1,"1,962",NaN,Single,"$179,900 CAD",82 King Street 
4,2,"1,800",NaN,Single,"$619,000 CAD",424 St George 
3,1,"1,296",NaN,Single,"$649,900 CAD",6132 Shirley Street 
4,2,"1,949",NaN,Single,"$325,000 CAD",28 Foster Street 
4,3,"1,850",NaN,Single,"$279,900 CAD",283 newlands Avenue 
2,1,"1,000",NaN,Single,"$314,900 CAD",261 Sherwood Forest Road 
2,1,"1,056",NaN,Single,"$179,900 CAD",3266 Northfield Road 
3,1,"1,123",NaN,Single,"$405,000 CAD",56 Beach View Drive 
3,3,"1,848",NaN,Single,"$275,000 CAD",2286 Malagash Road 
5,3,"2,857",NaN,Single,"$499,900 CAD",21 Winston Drive 
2,3,"2,100",NaN,Single,"$595,000 CAD",8 Margate Drive 
3,1,"1,086",NaN,Single,"$124,900 CAD",34 Prince Street 
3,1,"1,235",NaN,Single,"$279,900 CAD",497 East Chezzetcook Road 
3,2,"1,200",NaN,Residential,"$204,900 CAD",180 HAVEN Drive 
2,1,884,NaN,Single,"$209,900 CAD",409 West Tatamagouche Road 
4,2,"1,375",NaN,Single,"$479,000 CAD",6300 Chebucto Road 
3,1,"1,836",NaN,Single,"$199,900 CAD",1882 Kings Road 
4,3,"2,986",NaN,Residential,"$895,000 CAD",187 Central Street 
3,1,"1,053",NaN,Single,"$59,000 CAD",204 West Avenue 
2,2,"1,704",NaN,Residential,"$215,000 CAD",522 College Road 
3,1,"1,628",NaN,Single,"$189,000 CAD",977 PARKER MOUNTAIN Road 
3,1,900,NaN,Residential,"$178,500 CAD",2372 1 Highway 
4,2,"2,311",NaN,Single,"$269,900 CAD",21 Chagford Place 
4,3,"2,204",NaN,Single,"$483,000 CAD",A 582 HERRING COVE Road 
5,2,"1,499",NaN,Single,"$360,000 CAD",3 Crescent Avenue 
3,3,"2,547",NaN,Residential,"$434,000 CAD",9461 217 Highway 
4,2,"2,100",NaN,Single,"$207,000 CAD",23 River Road 
3,2,"1,501",NaN,Single,"$379,900 CAD",110 McInnis Road 
4,2,"2,112",NaN,Residential,"$337,800 CAD",370 Highway 2 
3,3,"2,080",NaN,Single,"$329,900 CAD",69 Village Road 
2,2,"1,184",NaN,Single,"$185,000 CAD",32 JOSEPH Drive 
4,3,"2,403",NaN,Single,"$349,900 CAD",5855 Highway 2 
3,2,"2,260",3.19,Residential,"$439,000 CAD",9471 Highway 3 
4,2,"1,683",NaN,Single,"$279,900 CAD",50 Underwood Drive 
3,2,"1,171",NaN,Single,"$499,900 CAD",2660 Oxford Street 
3,4,"2,218",NaN,Residential,"$445,000 CAD",71 Surrey Way 
3,1,"1,454",0.45,Residential,"$259,900 CAD",49 Rockwell Drive 
3,3,"1,958",NaN,Single,"$324,900 CAD",26 Simcoe Place 
3,3,"2,362",NaN,Single,"$664,900 CAD",164 Big Hubley Lake Drive 
4,2,"2,300",NaN,Single,"$299,000 CAD",46 albert Street 
3,1,882,NaN,Single,"$149,000 CAD",6307 Highway 208 
3,1,"1,211",NaN,Residential,"$98,900 CAD",10880 Hwy#204 Highway 
3,1,"2,184",NaN,Single,"$315,000 CAD",32 West Avenue 
3,4,"2,193",NaN,Single,"$399,900 CAD",1 Glenbourne Court 
2,2,"2,125",NaN,Single,"$220,000 CAD",107 Ellis Street 
4,4,"2,252",NaN,Single,"$599,900 CAD",3 Marble Court 1215
3,2,936,NaN,Single,"$89,900 CAD",4 Starr Street 
5,3,"2,595",NaN,Single,"$479,500 CAD",11 Dolomite Court 
3,1,805,NaN,Single,"$299,999 CAD",1683 HIGHWAY 201 
4,2,"2,040",NaN,Single,"$315,000 CAD",646 HIGHWAY 1 
7,11,"5,000",NaN,Residential,"$595,000 CAD",350 St George Street 
2,1,"1,078",NaN,Single,"$128,000 CAD",66 Claremont 
3,3,"2,411",NaN,Single,"$639,900 CAD",378 Moirs Mill Road 
3,3,"1,585",>7.5,Residential,"$995,000 CAD",131 Scanlan Point 
3,2,"1,155",NaN,Single,"$350,000 CAD",73 Durno Drive 
3,1,"1,179",NaN,Single,"$399,900 CAD",3 Southdale Street 
4,1,760,NaN,Single,"$149,900 CAD",3674 HIGHWAY 359 
3,2,"1,272",NaN,Residential,"$425,000 CAD",332 Portland Street 
3,1,"1,324",NaN,Residential,"$189,900 CAD",708 Mines Road 
5,4,"4,540",NaN,Single,"$1,695,000 CAD",Lot 66 1298 Shore Drive 
3,3,"2,505",NaN,Residential,"$294,900 CAD",1981 Antigonish Guysborough Road St. Andrew's 
4,1,"1,722",NaN,Single,"$194,900 CAD",303 Lane Cross Road 
3,2,"1,711",NaN,Residential,"$489,000 CAD",9 Wood Lane 
2,1,"1,002",NaN,Residential,"$159,900 CAD",7933 Highway 1 
3,1,"1,072",NaN,Single,"$49,000 CAD",91 Jeffery Street 
4,2,"1,960",NaN,Single,"$364,900 CAD",15 Rowan Court 
2,1,895,NaN,Single,"$124,900 CAD",1150 Wyvern Road 
3,4,"2,315",NaN,Residential,"$589,900 CAD",53 Cutter Drive 
5,2,"2,121",NaN,Single,"$699,000 CAD",6072 Jubilee Road 
3,2,765,NaN,Single,"$259,900 CAD",23 Portapique Crescent 
3,2,"1,381",NaN,Residential,"$324,900 CAD",19 Turner Drive 
3,3,"2,415",NaN,Residential,"$649,900 CAD",12244 Peggy's Cove Road 1 Tanner Frederick Road 
3,2,"1,274",NaN,Residential,"$349,900 CAD",3341 Lot 1-A Highway 3 
3,1,"1,014",NaN,Single,"$239,800 CAD",18 Carver Street 
3,1,896,NaN,Single,"$139,900 CAD",1 Haute Street 
2,1,"1,180",NaN,Single,"$429,900 CAD",41 Cameron Lake Lane 
4,2,592,NaN,Residential,"$275,000 CAD",36 CJA Road 
4,1,902,NaN,Residential,"$115,000 CAD",386 ELLERSHOUSE Road 
2,2,"1,432",NaN,Single,"$299,900 CAD",10 Samuel Danial Drive 
4,3,"2,420",NaN,Single,"$429,900 CAD",11 Vernon Court 
3,2,"1,767",NaN,Single,"$349,900 CAD",148 Rufus Avenue 
4,1,"1,596",NaN,Single,"$199,000 CAD",29 FRANKLIN Drive 
4,1,"1,502",NaN,Single,"$75,000 CAD",3 Highway 335 
3,2,"1,817",NaN,Residential,"$339,900 CAD",81 Woodland Avenue 
3,2,"1,956",NaN,Single,"$289,000 CAD",18868 Highway 7 
3,2,"1,352",NaN,Single,"$290,000 CAD",3003 RIDGE Road 
3,2,"1,638",NaN,Single,"$194,500 CAD",62 Rosewood Lane 
3,3,"2,708",NaN,Single,"$469,000 CAD",188 Curtis Hebb Road 
3,1,"1,150",NaN,Single,"$109,900 CAD",61 Highland Drive 
3,3,"2,916",>2.2,Residential,"$1,250,000 CAD",5359 Highway 2 
4,4,"2,927",NaN,Single,"$729,900 CAD",99 Evandale Lane 
3,2,"1,412",NaN,Single,"$254,900 CAD",1477 Lakewood Road 
4,3,"2,506",NaN,Residential,"$559,900 CAD",126 Oceanstone Drive 
3,2,"1,040",NaN,Single,"$199,900 CAD",70 Glenda Crescent 
3,2,"1,484",NaN,single,"$381,900 CAD",3521 Highway 10 
3,3,"2,800",NaN,Single,"$425,000 CAD",1269 South Rawdon Road 
4,2,"2,129",NaN,Single,"$399,900 CAD",197 Taranaki Drive 
2,1,696,NaN,Single,"$69,900 CAD",53 Halls Road 
4,3,"2,356",NaN,Residential,"$510,000 CAD",9 Mary Fenton Court 
3,2,"1,348",NaN,Single,"$409,000 CAD",349 Clinton Road 
2,1,804,NaN,Single,"$25,000 CAD",C-20 40 Oasis Trailer Court|C-20 Road 
3,3,"2,505",NaN,Single,"$294,900 CAD",1981 Antigonish Guysborough Road|St. Andrew's 
NaN,2,"1,950",NaN,Single,"$225,000 CAD",2732 Main Street S 
5,3,"3,860",NaN,Residential,"$549,000 CAD",5009 #1 Highway 
3,1,"1,008",NaN,Single,"$274,900 CAD",1602 St Margarets Bay Road 
4,2,728,NaN,Single,"$145,000 CAD",3245 Loch Lomond Road 
3,4,"3,113",NaN,Single,"$849,900 CAD",17 MEADOWVALE Lane 
3,2,"1,746",NaN,Residential,"$264,900 CAD",362 Carleton Road 
3,3,"2,963",NaN,Residential,"$2,750,000 CAD",162 Walker Road 
6,4,"2,665",NaN,Single,"$989,900 CAD",40 Wyndrock Drive 
3,1,999,NaN,Single,"$244,900 CAD",354 Highway 8013
3,2,"2,820",2.49,Residential,"$429,900 CAD",805 204 Highway 
1,2,"1,371",NaN,Residential,"$699,900 CAD",6208 Prospect Road 
2,2,"1,290",0.24,Residential,"$258,900 CAD",45 HILLCREST Street 
2,2,"1,158",NaN,Single,"$300,000 CAD",833 Terence Bay Road|845 Terence Bay Road 
2,2,"3,168",NaN,Single,"$189,900 CAD",34 Thompson Road 
2,1,"1,699",NaN,Single,"$130,000 CAD",586 Ellerhouse 
6,4,"2,722",NaN,Single,"$574,900 CAD",6 Sinclair Street 
4,2,"1,672",NaN,Single,"$499,900 CAD",3380 Highway 331 
3,2,960,NaN,Single,"$110,000 CAD",142 Park Street 
3,2,"1,811",NaN,single,"$489,000 CAD",159 Highway 8 
3,2,"1,233",NaN,Single,"$275,000 CAD",102 Nestor Crescent 
3,2,"2,026",NaN,Single,"$239,900 CAD",170 Cedar Street 
3,3,"2,089",NaN,Single,"$799,000 CAD",234A Waverley Road 
5,2,"2,142",NaN,Single,"$385,000 CAD",23 Walker Street 
3,2,"1,410",NaN,Single,"$260,000 CAD",3334 Highway 1 
3,2,"1,710",NaN,Single,"$474,900 CAD",4 Stonehaven Road 
5,2,"1,870",NaN,Single,"$159,900 CAD",19 Hurley Road 
4,2,"2,700",NaN,Single,"$399,900 CAD",571 East Torbrook Road 
2,2,"2,852",NaN,Single,"$629,000 CAD",2011 Eastern Shore 
2,2,"1,100",NaN,Single,"$299,500 CAD",16 Brookside Avenue 
4,3,"2,484",NaN,Single,"$669,900 CAD",55 Granville Road 
5,4,"3,499",NaN,Single,"$429,900 CAD",289 Fox Hill Avenue 
3,2,"1,980",NaN,Single,"$259,900 CAD",52 Fort York Passage 
2,2,"1,632",NaN,Single,"$279,900 CAD",6684 Highway 332 
3,2,"1,274",NaN,Single,"$294,900 CAD",394 Glen Allan Drive 
2,2,"1,800",NaN,Single,"$399,900 CAD",40 Hescott Street 
3,1,"1,367",NaN,Single,"$349,900 CAD",3 Rexdale Avenue 
2,1,"1,180",NaN,Residential,"$199,900 CAD",1482 East Prince Street 
4,2,"1,566",NaN,Single,"$319,000 CAD",89 Chappell Street 
3,2,"1,712",NaN,Single,"$399,900 CAD",62 Fenton Road 
3,2,"2,829",NaN,Single,"$399,500 CAD",1325 Main Street 
3,1,"1,400",NaN,Single,"$34,900 CAD",2571 Highway 242 
3,2,"2,626",NaN,Residential,"$449,500 CAD",288 Southampton Drive 
4,1,"1,290",NaN,Single,"$159,999 CAD",316 Highway|Cross Roads Country Harbour 17506
4,3,"3,788",NaN,Single,"$1,399,000 CAD",16 Sunset Lane|Pringle Lake 
4,3,"1,938",NaN,Single,"$199,000 CAD",193 Shore Road 
2,2,"1,061",NaN,Single,"$398,200 CAD",6004 Trunk 1 Highway 7
3,2,"1,456",NaN,Single,"$195,000 CAD",834 HIGHWAY 335 
3,2,"2,350",NaN,Single,"$299,900 CAD",334 Highway 927
2,1,"2,410",NaN,Single,"$105,000 CAD",1287 Scotsburn Road 
3,1,"1,800",NaN,Residential,"$349,000 CAD",176 Foot Cape Road 
4,1,"1,930",NaN,Single,"$295,000 CAD",2526 HIGHWAY 1 
3,3,"1,672",NaN,Residential,"$199,900 CAD",502 1 Highway 
5,4,"9,362",NaN,Single,"$1,795,000 CAD",1112 Sandy Point Road 
2,1,600,NaN,Single,"$70,000 CAD",250 Circle Drive 
3,2,"1,908",NaN,Single,"$149,000 CAD",3501 Highway 3 
4,5,"4,364",NaN,Single,"$1,350,000 CAD",1932 GOSPEL Road 
3,2,"2,300",NaN,Residential,"$869,000 CAD",5333 Granville Road 
2,1,"1,026",NaN,Residential,"$389,000 CAD",14464 Highway 1 
3,3,"1,594",NaN,Single,"$519,900 CAD",Lot 14 Cornerstone Drive 
3,2,"1,771",NaN,Single,"$429,900 CAD",2 Doyle Drive 
3,1,"1,830",NaN,Farm,"$484,900 CAD",246 Coopers Road 
3,el,NaN,NaN,Residential,"$179,900 CAD",11822 CABOT TRAIL Road 
6,3,"2,800",NaN,Residential,"$311,000 CAD",1270 Piedmont Valley Road 
5,1,"1,781",NaN,Single,"$249,900 CAD",14641 Highway 1 
5,3,"3,186",NaN,Single,"$299,000 CAD",3086 HWY 334 
2,1,658,NaN,Single,"$109,900 CAD",289 Foundry Street 
2,2,"1,953",NaN,Single,"$159,900 CAD",114 Bog Road 
4,4,"2,522",NaN,Single,"$370,000 CAD",2359 Highway 7 
3,1,"1,150",NaN,Single,"$275,000 CAD",1052 HIGHWAY 2 
4,1,"1,912",NaN,Single,"$240,000 CAD",137 Johnson Road 
3,2,"1,176",NaN,Single,"$299,500 CAD",6 Kingston Court 
2,2,"1,309",NaN,Single,"$433,450 CAD",Site 15 6004 TRUNK 1 Highway 
3,2,"1,344",NaN,Single,"$249,000 CAD",Lot SH-2 Elliot Street 
3,1,957,NaN,Single,"$209,000 CAD",18 Davies Road 
4,3,"3,788",3.11,Residential,"$1,399,000 CAD",16 Sunset Lane Pringle Lake 
2,2,"1,256",NaN,Single,"$359,000 CAD",12 Porters 
3,1,"1,092",NaN,Single,"$179,900 CAD",132 Patrick Street 
2,2,"1,082",NaN,Single,"$220,000 CAD",800 Old Sambro Road 
4,1,"1,166",0.37,Residential,"$170,000 CAD",1062 Highway 1 
3,2,"1,152",NaN,Single,"$265,000 CAD",20 SUMMERSIDE ROAD 
3,4,"1,841",NaN,Residential,"$489,900 CAD",42 Hilden Drive 
3,1,914,NaN,Single,"$359,900 CAD",519 Falkenham Road 
4,1,"1,872",NaN,Single,"$259,900 CAD",693 Kings Road 
2,2,960,NaN,Single,"$330,000 CAD",2 Nova Street 
4,2,"2,190",NaN,Residential,"$295,000 CAD",143 Second Street 
3,1,"1,520",NaN,Single,"$159,000 CAD",934 Mira Bay Drive 
5,2,"1,920",NaN,Single,"$375,000 CAD",118 Tongue Hill 
3,2,"2,600",NaN,Single,"$299,900 CAD",669 Southampton Road 
3,2,"1,770",NaN,Single,"$159,900 CAD",101 Hickman Street 
3,2,"1,130",NaN,Single,"$386,900 CAD",Lot 3 Old Guysborough Road 
4,1,"1,360",NaN,Single,"$179,000 CAD",240 South Side Petit De Grat Road 
4,2,"1,226",NaN,Single,"$159,900 CAD",85 Port Bickerton Village Road|Port Bickerton 
4,2,"1,518",NaN,Single,"$309,000 CAD",15 Cherry Lane 
4,2,"1,636",NaN,Single,"$249,900 CAD",1089 Greenville Road 
4,4,"2,288",g>90,Residential,"$1,190,000 CAD",7807 Kempt Head Road 
5,2,"2,000",NaN,Single,"$349,900 CAD",193 Terence Bay Road 
4,3,"1,662",NaN,Single,"$199,900 CAD",72 Old Road Hill 
2,1,998,NaN,Single,"$169,900 CAD",3512 Gairloch Road 
4,2,"1,850",NaN,Single,"$309,900 CAD",78 Elm Street 
4,3,"3,070",NaN,Single,"$449,900 CAD",20 Lighthouse Drive 
3,2,"1,920",NaN,Single,"$172,000 CAD",18 hemlock Drive 
3,2,"1,420",NaN,Single,"$149,000 CAD",3623 HIGHWAY 217 
2,1,725,NaN,Residential,"$83,900 CAD",759 Sissiboo Road 
4,2,"2,253",NaN,Single,"$649,900 CAD",Lot 5 Cottontail Lane 
2,1,"1,200",NaN,Single,"$130,000 CAD",1773 HALL Road 
2,2,"1,900",1.27,Residential,"$485,000 CAD",Lot 3 147 Across The Meadow Road 
5,2,"1,968",NaN,Single,"$255,000 CAD",22 Grand Street|Yarmouth NS 
1,1,750,NaN,Single,"$589,000 CAD",271 Robinson Weir Road 
3,2,"1,937",NaN,Single,"$369,000 CAD",70 Lakeview Road 
NaN,NaN,"1,299",ng>1,Residential,"$69,000 CAD",62 Lake Doucette Road 
3,1,"1,195",NaN,Single,"$105,000 CAD",85 CHURCH Street 
3,1,"1,120",NaN,Single,"$154,900 CAD",8087 Gabarus Highway 
NaN,1,"2,200",NaN,Residential,"$397,500 CAD",11452 Peggy's Cove Road 
4,2,"2,076",NaN,Single,"$299,000 CAD",107 Lemarchant Drive 
1,2,960,NaN,Single,"$189,000 CAD",1561 East Side Grand River Road 
3,1,"1,008",NaN,Single,"$110,000 CAD",47 School Street 
3,2,"1,869",NaN,Single,"$950,000 CAD",2680 Highway 215 
4,4,"2,239",NaN,Single,"$699,900 CAD",Lot 94 68 Tuscany Run 
3,1,808,NaN,Single,"$76,000 CAD",28 Hector Street 
2,1,"1,200",NaN,Single,"$349,000 CAD",13297 Highway 6 
2,2,"1,225",NaN,Residential,"$264,900 CAD",118 Clements Street 
1,1,"1,276",NaN,Single,"$83,000 CAD",88 Fraser Avenue 
3,3,"2,357",NaN,Single,"$599,900 CAD",Lot 218A 89 Sidhu Drive 
4,4,"3,710",NaN,Single,"$1,200,000 CAD",273 Foster Avenue 
3,1,"1,295",NaN,Single,"$159,900 CAD",276 Goshen Highway|South Lochaber 325
5,4,"6,115",NaN,Single,"$980,000 CAD",39 Bromley Avenue 
3,2,"1,524",NaN,Single,"$274,900 CAD",315 Base Line East Road 
3,1,"1,120",NaN,Single,"$278,000 CAD",146 WALL Street 
4,1,"1,712",0.36,Residential,"$164,900 CAD",73 Horton Street Street 
3,2,"2,022",NaN,Single,"$395,000 CAD",1 Highway 6010
